temp,maxt,visibility,wspd,datetimeStr,heatindex,cloudcover,mint,datetime,precip,weathertype,snowdepth,humidity,wgust,conditions,windchill,Zipcode,Country
-6.1,-2.5,37.6,14.7,2021-12-25T00:00:00+01:00,,0.7,-10.0,1640390400000,0.0,,,82.11,,Clear,-10.5,38440,Germany
0.2,4.2,23.4,20.6,2021-12-25T00:00:00+01:00,,0.0,-2.8,1640390400000,2.22,,,82.19,,Rain,-7.8,45326,Germany
3.8,7.5,27.9,22.8,2021-12-25T00:00:00+01:00,,,1.1,1640390400000,9.75,,,85.63,,Rain,-2.9,50667,Germany
-5.6,-0.7,13.1,19.1,2021-12-25T00:00:00+01:00,,,-9.8,1640390400000,2.31,,,91.85,,Rain,-17.2,99423,Germany
4.4,7.1,10.4,12.6,2021-12-25T00:00:00+01:00,,,1.4,1640390400000,8.26,,,96.01,,Rain,-1.3,64646,Germany
1.3,5.5,25.5,21.8,2021-12-25T00:00:00+01:00,,0.0,-1.4,1640390400000,4.44,,,83.39,36.0,Rain,-6.5,47803,Germany
-6.6,-1.8,35.2,7.7,2021-12-25T00:00:00+01:00,,2.2,-9.0,1640390400000,0.0,,,85.23,,Clear,-11.4,21339,Germany
5.2,8.4,5.1,14.8,2021-12-25T00:00:00+01:00,,0.0,0.4,1640390400000,6.18,"Mist, Light Rain",,96.26,,Rain,-3.2,67663,Germany
0.3,5.1,21.9,24.5,2021-12-25T00:00:00+01:00,,,-3.2,1640390400000,6.52,,,90.4,,Rain,-9.3,57076,Germany
7.0,9.5,21.3,21.4,2021-12-25T00:00:00+01:00,,,3.1,1640390400000,8.17,,,88.06,,Rain,0.9,80331,Germany
6.8,9.2,12.0,21.6,2021-12-25T00:00:00+01:00,,,3.3,1640390400000,6.24,,,88.25,,Rain,1.2,81477,Germany
15.5,19.1,15.4,22.3,2021-12-25T00:00:00-05:00,,42.4,11.3,1640390400000,17.09,"Mist, Light Drizzle, Rain, Heavy Rain, Light Rain",0.0,78.49,40.7,"Rain, Partially cloudy",,4209,Germany
6.7,9.2,22.0,19.6,2021-12-25T00:00:00+01:00,,,2.8,1640390400000,7.54,,,89.31,,Rain,0.5,85757,Germany
2.6,6.6,8.8,24.5,2021-12-25T00:00:00+01:00,,99.0,0.4,1640390400000,10.61,"Drizzle, Mist, Light Drizzle, Heavy Drizzle/Rain, Fog, Rain Showers, Light Rain",,96.86,21.6,"Rain, Overcast",-4.9,52062,Germany
9.1,14.2,14.1,14.4,2021-12-25T00:00:00-05:00,,89.4,4.5,1640390400000,3.28,"Mist, Rain, Fog, Heavy Rain, Light Rain, Smoke Or Haze",0.0,73.81,,"Rain, Overcast",4.0,1069,Germany
5.4,7.1,28.4,14.3,2021-12-25T00:00:00+01:00,,0.0,4.5,1640390400000,4.37,"Rain, Rain Showers",,95.4,50.4,Rain,1.5,88212,Germany
0.9,5.0,24.6,21.0,2021-12-25T00:00:00+01:00,,0.0,-2.1,1640390400000,2.47,,,80.15,,Rain,-6.6,47051,Germany
-5.7,-2.0,41.1,19.8,2021-12-25T00:00:00+01:00,,4.8,-10.0,1640390400000,0.03,,,80.11,,Rain,-12.7,31228,Germany
3.7,7.4,27.8,22.9,2021-12-25T00:00:00+01:00,,,1.0,1640390400000,9.76,,,85.66,,Rain,-3.1,51103,Germany
-3.4,0.0,22.2,13.1,2021-12-25T00:00:00+01:00,,0.1,-7.3,1640390400000,0.08,,,74.32,,Rain,-11.5,32457,Germany
5.0,7.0,11.4,11.8,2021-12-25T00:00:00+01:00,,,2.0,1640390400000,9.94,,,96.69,,Rain,-0.5,69469,Germany
-3.9,-1.6,46.7,17.1,2021-12-25T00:00:00+01:00,,0.6,-6.3,1640390400000,0.0,,,74.83,,Clear,-10.0,26121,Germany
-5.6,-1.7,43.8,11.2,2021-12-25T00:00:00+01:00,,0.0,-8.2,1640390400000,0.0,,,82.98,,Clear,-11.1,18437,Germany
-6.6,-2.9,,14.0,2021-12-25T00:00:00+01:00,,0.0,-9.0,1640390400000,0.01,,,85.05,,Rain,-12.3,13357,Germany
-6.0,-0.8,34.0,6.8,2021-12-25T00:00:00+01:00,,3.2,-9.0,1640390400000,0.0,,,84.77,,Clear,-8.3,20095,Germany
-6.1,-0.6,35.0,6.2,2021-12-25T00:00:00+01:00,,2.4,-9.3,1640390400000,0.0,,,85.95,,Clear,-3.0,22850,Germany
1.3,5.4,25.2,22.1,2021-12-25T00:00:00+01:00,,0.0,-1.7,1640390400000,5.97,,,86.69,,Rain,-6.8,40721,Germany
-6.2,-3.2,32.8,15.1,2021-12-25T00:00:00+01:00,,0.0,-7.9,1640390400000,0.0,,,85.36,,Clear,-12.3,14473,Germany
2.7,5.6,12.4,15.6,2021-12-25T00:00:00+01:00,,,0.1,1640390400000,11.11,,,94.88,,Rain,-2.4,94315,Germany
5.1,6.8,7.4,14.7,2021-12-25T00:00:00+01:00,,,2.3,1640390400000,5.73,,,96.83,,Rain,-1.5,89077,Germany
7.0,8.8,18.1,9.0,2021-12-25T00:00:00+01:00,,,4.4,1640390400000,6.4,,,94.39,,Rain,3.2,72762,Germany
2.8,6.1,18.3,15.9,2021-12-25T00:00:00+01:00,,,-0.5,1640390400000,11.65,,,93.9,,Rain,-4.9,90403,Germany
5.1,7.3,8.0,14.4,2021-12-25T00:00:00+01:00,,4.2,3.8,1640390400000,7.1,"Rain, Rain Showers, Light Rain",,88.23,,Rain,0.4,83026,Germany
7.0,9.5,21.9,21.2,2021-12-25T00:00:00+01:00,,,3.1,1640390400000,8.3,,,88.17,,Rain,0.8,80993,Germany
1.3,5.5,25.6,22.1,2021-12-25T00:00:00+01:00,,0.0,-1.4,1640390400000,4.49,,,83.57,36.0,Rain,-6.6,47798,Germany
-2.3,1.2,26.0,23.5,2021-12-25T00:00:00+01:00,,1.1,-5.6,1640390400000,0.2,,,71.58,,Rain,-12.8,33098,Germany
6.7,9.2,10.7,16.8,2021-12-25T00:00:00+01:00,,0.0,2.7,1640390400000,7.35,,,96.34,,Rain,-1.0,76137,Germany
6.5,8.8,8.4,17.1,2021-12-25T00:00:00+01:00,,,1.6,1640390400000,4.33,,,95.72,,Rain,-2.4,66740,Germany
9.5,11.2,22.4,23.7,2021-12-25T00:00:00+01:00,,0.0,7.7,1640390400000,0.59,"Mist, Fog, Light Rain",,85.85,31.7,Rain,7.2,79115,Germany
0.8,4.4,11.1,22.2,2021-12-25T00:00:00+01:00,,,-2.0,1640390400000,8.82,,,91.54,,Rain,-7.8,65549,Germany
5.5,8.4,11.6,15.1,2021-12-25T00:00:00+01:00,,,2.3,1640390400000,16.06,,,94.94,,Rain,-1.2,74076,Germany
-6.2,-3.2,32.3,15.1,2021-12-25T00:00:00+01:00,,0.0,-7.9,1640390400000,0.0,,,85.22,,Clear,-12.3,14480,Germany
18.3,27.0,14.5,15.9,2021-12-25T00:00:00-05:00,27.3,5.7,11.1,1640390400000,0.0,Mist,0.0,79.83,20.5,Clear,,9111,Germany
5.2,7.4,10.1,14.8,2021-12-25T00:00:00+01:00,,,1.9,1640390400000,11.57,,,96.04,,Rain,-1.5,69126,Germany
2.7,6.6,8.9,18.1,2021-12-25T00:00:00+01:00,,,-0.3,1640390400000,11.72,,,94.93,,Rain,-4.8,52349,Germany
9.7,11.5,22.7,23.3,2021-12-25T00:00:00+01:00,,0.0,7.8,1640390400000,0.52,"Mist, Fog, Light Rain",,85.37,31.7,Rain,7.5,79098,Germany
5.2,7.2,11.6,12.1,2021-12-25T00:00:00+01:00,,,2.2,1640390400000,9.75,,,96.83,,Rain,0.1,68161,Germany
6.8,9.5,10.7,17.4,2021-12-25T00:00:00+01:00,,0.0,2.8,1640390400000,7.2,,,96.42,,Rain,-1.0,76135,Germany
-0.3,3.8,13.8,18.9,2021-12-25T00:00:00+01:00,,0.5,-3.8,1640390400000,0.99,,,77.46,,Rain,-8.6,44149,Germany
6.2,8.9,15.5,10.5,2021-12-25T00:00:00+01:00,,,2.3,1640390400000,8.53,,,95.79,,Rain,-0.5,71634,Germany
2.3,7.3,8.2,15.8,2021-12-25T00:00:00+01:00,,,-0.6,1640390400000,5.61,,,92.79,,Rain,-4.7,60313,Germany
-6.4,-1.0,37.0,5.1,2021-12-25T00:00:00+01:00,,0.9,-9.6,1640390400000,0.0,,,87.06,,Clear,-2.9,24558,Germany
-5.3,-1.8,41.2,22.3,2021-12-25T00:00:00+01:00,,3.8,-8.8,1640390400000,0.01,,,80.48,,Rain,-12.5,30916,Germany
6.5,9.1,15.0,10.7,2021-12-25T00:00:00+01:00,,,2.4,1640390400000,7.46,,,94.91,,Rain,-0.3,70469,Germany
6.7,9.1,21.9,19.3,2021-12-25T00:00:00+01:00,,,3.1,1640390400000,6.78,,,89.03,,Rain,0.8,81737,Germany
6.5,10.4,8.4,15.2,2021-12-25T00:00:00-05:00,,70.8,-0.9,1640390400000,5.36,"Drizzle, Mist, Heavy Drizzle, Rain, Fog, Heavy Rain, Light Rain, Smoke Or Haze",0.83,89.0,31.7,"Rain, Partially cloudy",1.5,1139,Germany
-8.0,-2.6,25.9,15.6,2021-12-25T00:00:00+01:00,,0.0,-14.0,1640390400000,0.84,,,80.72,,Rain,-19.5,99734,Germany
-1.2,2.7,13.3,25.5,2021-12-25T00:00:00+01:00,,13.0,-4.3,1640390400000,1.79,,,85.06,,Rain,-10.0,96215,Germany
1.2,5.4,26.0,23.5,2021-12-25T00:00:00+01:00,,0.0,-1.9,1640390400000,4.92,,,85.69,,Rain,-7.3,40212,Germany
3.8,7.5,27.9,22.8,2021-12-25T00:00:00+01:00,,,1.1,1640390400000,9.73,,,85.57,,Rain,-2.9,50670,Germany
15.3,18.8,15.4,22.4,2021-12-25T00:00:00-05:00,,47.2,11.2,1640390400000,17.19,"Mist, Light Drizzle, Rain, Heavy Rain, Light Rain",0.0,78.93,40.7,"Rain, Partially cloudy",,7743,Germany
3.5,7.2,22.9,23.0,2021-12-25T00:00:00+01:00,,,0.7,1640390400000,10.32,,,86.95,,Rain,-3.4,50858,Germany
3.0,6.9,10.0,19.7,2021-12-25T00:00:00+01:00,,,0.3,1640390400000,4.94,,,94.49,,Rain,-3.8,63329,Germany
18.3,27.1,14.7,15.8,2021-12-25T00:00:00-05:00,27.4,6.3,11.1,1640390400000,0.0,Mist,0.0,78.99,20.5,Clear,,7747,Germany
-0.5,3.5,10.0,17.0,2021-12-25T00:00:00+01:00,,3.5,-4.2,1640390400000,2.95,,,87.94,,Rain,-8.9,58095,Germany
4.5,6.6,22.6,12.2,2021-12-25T00:00:00+01:00,,,2.9,1640390400000,4.45,,,92.91,,Rain,1.5,87435,Germany
-3.8,0.8,24.2,22.7,2021-12-25T00:00:00+01:00,,0.0,-9.0,1640390400000,1.22,,,75.12,,Rain,-13.1,37075,Germany
3.8,5.7,6.9,3.6,2021-12-25T00:00:00+01:00,,0.0,0.3,1640390400000,6.79,"Mist, Light Drizzle, Rain, Fog, Light Rain",,97.97,,Rain,,54636,Germany
6.6,9.1,15.0,10.3,2021-12-25T00:00:00+01:00,,,2.6,1640390400000,7.34,,,94.75,,Rain,-0.1,70173,Germany
2.9,6.1,17.9,15.9,2021-12-25T00:00:00+01:00,,0.0,-0.4,1640390400000,11.39,"Mist, Light Drizzle, Rain, Fog, Light Rain",,93.96,,Rain,-4.8,90762,Germany
5.7,7.9,5.9,15.5,2021-12-25T00:00:00+01:00,,,2.3,1640390400000,6.25,,,93.37,,Rain,-0.6,86316,Germany
0.1,4.0,23.2,20.6,2021-12-25T00:00:00+01:00,,0.0,-2.9,1640390400000,2.11,,,82.73,,Rain,-8.0,45127,Germany
-5.1,-0.5,13.1,19.1,2021-12-25T00:00:00+01:00,,,-8.9,1640390400000,1.62,,,93.09,,Rain,-13.7,99091,Germany
15.5,19.1,15.4,22.3,2021-12-25T00:00:00-05:00,,42.2,11.3,1640390400000,17.08,"Mist, Light Drizzle, Rain, Heavy Rain, Light Rain",0.0,78.48,40.7,"Rain, Partially cloudy",,4109,Germany
-6.4,-2.9,,14.8,2021-12-25T00:00:00+01:00,,0.0,-8.5,1640390400000,0.01,,,84.83,,Rain,-12.2,13597,Germany
-5.8,-0.7,34.7,6.4,2021-12-25T00:00:00+01:00,,2.7,-8.8,1640390400000,0.0,,,84.49,,Clear,-7.4,22609,Germany
-7.0,-2.4,44.0,12.1,2021-12-25T00:00:00+01:00,,0.2,-10.8,1640390400000,0.0,,,82.5,,Clear,-15.9,24113,Germany
-5.9,-0.7,34.2,6.7,2021-12-25T00:00:00+01:00,,3.1,-8.9,1640390400000,0.0,,,84.55,,Clear,-7.8,22765,Germany
1.9,6.2,9.8,15.7,2021-12-25T00:00:00+01:00,,,-0.6,1640390400000,6.83,,,92.13,,Rain,-4.7,63584,Germany
0.5,4.5,23.6,20.7,2021-12-25T00:00:00+01:00,,0.0,-2.5,1640390400000,2.3,,,81.3,,Rain,-7.3,46047,Germany
-3.0,0.3,35.6,17.8,2021-12-25T00:00:00+01:00,,1.2,-6.3,1640390400000,0.04,,,73.28,,Rain,-10.4,49191,Germany
3.5,7.3,28.0,22.6,2021-12-25T00:00:00+01:00,,,0.8,1640390400000,9.49,,,85.92,,Rain,-3.6,50765,Germany
1.0,5.4,13.7,16.7,2021-12-25T00:00:00+01:00,,,-1.8,1640390400000,5.23,,,91.3,,Rain,-5.9,97421,Germany
4.8,6.6,3.8,6.4,2021-12-25T00:00:00+01:00,,0.0,2.9,1640390400000,4.74,,,98.67,16.4,Rain,1.9,78467,Germany
2.0,6.5,6.1,17.5,2021-12-25T00:00:00+01:00,,,-0.9,1640390400000,5.47,,,93.38,,Rain,-5.8,60439,Germany
-4.8,-2.0,10.1,20.4,2021-12-25T00:00:00+01:00,,0.0,-7.9,1640390400000,0.0,,,75.78,,Clear,-11.7,28237,Germany
-5.8,-0.6,34.6,6.4,2021-12-25T00:00:00+01:00,,2.8,-8.7,1640390400000,0.0,,,83.97,,Clear,-6.5,21079,Germany
-6.4,-2.6,36.2,14.5,2021-12-25T00:00:00+01:00,,0.2,-10.1,1640390400000,0.0,,,84.08,,Clear,-10.7,14776,Germany
-4.8,-2.0,10.0,20.5,2021-12-25T00:00:00+01:00,,0.0,-8.0,1640390400000,0.0,,,75.17,,Clear,-12.0,28195,Germany
-1.3,2.3,35.0,19.5,2021-12-25T00:00:00+01:00,,3.9,-4.2,1640390400000,0.14,,,71.3,,Rain,-8.3,48143,Germany
-4.2,-1.3,43.6,17.9,2021-12-25T00:00:00+01:00,,0.0,-6.2,1640390400000,0.0,,,77.58,,Clear,-11.0,27568,Germany
6.4,8.7,10.8,17.3,2021-12-25T00:00:00+01:00,,,1.3,1640390400000,4.33,,,96.57,,Rain,-2.7,66121,Germany
-0.1,4.0,12.8,20.8,2021-12-25T00:00:00+01:00,,0.0,-3.6,1640390400000,0.65,,,74.72,,Rain,-8.5,44579,Germany
-1.2,2.5,34.8,19.6,2021-12-25T00:00:00+01:00,,3.7,-4.2,1640390400000,0.14,,,72.01,,Rain,-8.4,48153,Germany
7.0,8.9,17.4,10.6,2021-12-25T00:00:00+01:00,,,4.2,1640390400000,7.55,,,94.91,,Rain,2.4,72622,Germany
-0.1,4.0,9.9,20.5,2021-12-25T00:00:00+01:00,,0.0,-3.3,1640390400000,1.84,,,80.08,,Rain,-8.5,44809,Germany
-5.7,-1.4,44.4,11.2,2021-12-25T00:00:00+01:00,,0.0,-9.4,1640390400000,0.0,,,78.41,,Clear,-13.8,24837,Germany
-1.8,1.8,38.5,19.2,2021-12-25T00:00:00+01:00,,39.2,-4.3,1640390400000,0.22,"Rain, Light Rain And Snow, Sky Coverage Decreasing, Sky Unchanged, Snow",,70.26,33.5,"Rain, Partially cloudy",-8.9,48431,Germany
6.0,8.1,14.8,15.0,2021-12-25T00:00:00+01:00,,90.0,3.5,1640390400000,10.37,"Drizzle, Light Drizzle, Rain Showers, Light Rain",,92.82,,"Rain, Overcast",0.7,83301,Germany
0.2,4.3,23.6,20.7,2021-12-25T00:00:00+01:00,,0.0,-2.8,1640390400000,3.16,,,84.25,,Rain,-7.8,42551,Germany
6.7,9.1,21.9,19.9,2021-12-25T00:00:00+01:00,,,3.0,1640390400000,6.89,,,89.22,,Rain,0.8,81249,Germany
-6.0,-1.0,10.0,15.7,2021-12-25T00:00:00+01:00,,1.1,-10.0,1640390400000,0.0,,,81.06,,Clear,-13.1,12529,Germany
-6.1,-0.9,40.3,6.6,2021-12-25T00:00:00+01:00,,0.0,-9.3,1640390400000,0.0,,,86.37,,Clear,-3.3,25524,Germany
-3.3,0.4,9.2,18.8,2021-12-25T00:00:00+01:00,,3.2,-7.8,1640390400000,1.37,,,76.2,,Rain,-9.8,34225,Germany
-2.9,0.6,27.9,13.1,2021-12-25T00:00:00+01:00,,0.2,-7.0,1640390400000,0.04,,,74.16,,Rain,-11.2,33602,Germany
2.6,6.7,9.2,23.9,2021-12-25T00:00:00+01:00,,98.3,0.3,1640390400000,11.91,"Drizzle, Mist, Light Drizzle, Rain, Heavy Drizzle/Rain, Rain Showers, Light Rain, Sky Unchanged",,95.5,32.4,"Rain, Overcast",-4.8,52134,Germany
-6.3,-2.3,,,2021-12-25T00:00:00+01:00,,,-10.5,1640390400000,0.12,,,82.49,,Rain,,38100,Germany
0.0,4.0,23.2,20.6,2021-12-25T00:00:00+01:00,,0.0,-2.9,1640390400000,2.0,,,82.74,,Rain,-8.0,45472,Germany
-6.1,-0.7,35.4,6.0,2021-12-25T00:00:00+01:00,,2.2,-9.2,1640390400000,0.0,,,85.82,,Clear,-3.0,25469,Germany
-5.1,-1.6,41.2,22.8,2021-12-25T00:00:00+01:00,,5.9,-8.6,1640390400000,0.02,,,79.95,,Rain,-12.5,30159,Germany
-7.9,-2.7,42.4,8.3,2021-12-25T00:00:00+01:00,,0.2,-11.3,1640390400000,0.0,,,88.65,,Clear,-13.5,24534,Germany
-6.7,-2.9,31.9,12.7,2021-12-25T00:00:00+01:00,,0.3,-9.1,1640390400000,0.01,,,84.53,,Rain,-12.3,12555,Germany
2.8,6.0,17.8,15.6,2021-12-25T00:00:00+01:00,,0.0,-0.5,1640390400000,11.37,"Mist, Light Drizzle, Rain, Fog, Light Rain",,94.08,,Rain,-4.8,90431,Germany
2.0,4.9,9.8,11.8,2021-12-25T00:00:00+01:00,,100.0,-1.5,1640390400000,10.83,"Mist, Light Drizzle, Rain, Fog, Light Rain, Light Freezing Drizzle/Freezing Rain, Light Freezing Rain",,94.62,,"Rain, Overcast",-4.4,92318,Germany
-8.1,-2.0,41.3,6.2,2021-12-25T00:00:00+01:00,,0.0,-11.8,1640390400000,0.0,,,85.37,,Clear,-14.1,23554,Germany
0.8,5.0,25.5,22.6,2021-12-25T00:00:00+01:00,,0.0,-2.3,1640390400000,3.95,,,84.61,,Rain,-7.5,47269,Germany
-5.6,-2.4,36.3,15.1,2021-12-25T00:00:00+01:00,,0.7,-9.2,1640390400000,0.0,,,80.51,,Clear,-10.5,39104,Germany
-5.5,-2.4,33.6,15.1,2021-12-25T00:00:00+01:00,,0.7,-9.2,1640390400000,0.0,,,80.46,,Clear,-10.5,39118,Germany
-0.8,3.2,14.3,28.0,2021-12-25T00:00:00+01:00,,13.0,-3.6,1640390400000,1.45,,,82.86,,Rain,-9.5,96450,Germany
5.7,7.8,14.8,15.0,2021-12-25T00:00:00+01:00,,90.0,4.2,1640390400000,9.57,"Drizzle, Light Drizzle, Rain Showers, Light Rain",,92.05,,"Rain, Overcast",1.6,83278,Germany
15.6,19.4,15.4,22.3,2021-12-25T00:00:00-05:00,,39.6,11.4,1640390400000,17.04,"Mist, Light Drizzle, Rain, Heavy Rain, Light Rain",0.0,78.18,40.7,"Rain, Partially cloudy",,1067,Germany
15.3,18.8,15.4,22.4,2021-12-25T00:00:00-05:00,,47.6,11.2,1640390400000,17.2,"Mist, Light Drizzle, Rain, Heavy Rain, Light Rain",0.0,78.97,40.7,"Rain, Partially cloudy",,8056,Germany
6.6,9.0,21.9,18.7,2021-12-25T00:00:00+01:00,,,3.0,1640390400000,7.17,,,89.48,,Rain,0.6,81829,Germany
6.9,9.1,11.3,16.5,2021-12-25T00:00:00+01:00,,0.0,3.2,1640390400000,8.05,,,96.36,,Rain,-0.1,76532,Germany
3.0,6.9,8.0,16.3,2021-12-25T00:00:00+01:00,,,0.0,1640390400000,6.65,,,95.33,,Rain,-3.9,63739,Germany
7.9,10.0,7.1,15.5,2021-12-25T00:00:00+01:00,,99.6,4.7,1640390400000,7.81,"Mist, Rain, Fog, Light Rain",,96.27,24.1,"Rain, Overcast",1.6,77656,Germany
6.2,7.7,6.7,18.2,2021-12-25T00:00:00+01:00,,,3.2,1640390400000,10.96,,,96.8,,Rain,0.5,73525,Germany
2.4,5.5,18.2,14.2,2021-12-25T00:00:00+01:00,,,-0.7,1640390400000,12.35,,,94.3,,Rain,-4.9,90473,Germany
6.1,8.5,16.6,10.5,2021-12-25T00:00:00+01:00,,,2.1,1640390400000,7.02,,,96.18,,Rain,-0.4,71034,Germany
-4.5,-0.9,41.0,15.9,2021-12-25T00:00:00+01:00,,3.5,-9.4,1640390400000,0.1,,,75.06,,Rain,-9.0,31134,Germany
-6.1,-0.7,34.0,6.8,2021-12-25T00:00:00+01:00,,3.2,-9.2,1640390400000,0.0,,,85.31,,Clear,-9.1,22047,Germany
-4.8,-1.6,48.9,17.7,2021-12-25T00:00:00+01:00,,0.6,-7.8,1640390400000,0.0,"Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",,77.31,39.6,Clear,-11.5,26721,Germany
-0.6,3.2,11.5,18.4,2021-12-25T00:00:00+01:00,,1.1,-4.4,1640390400000,2.12,,,85.8,,Rain,-9.1,58636,Germany
3.0,5.5,15.5,12.6,2021-12-25T00:00:00+01:00,,0.0,-0.5,1640390400000,9.89,"Mist, Light Drizzle, Rain, Fog, Light Rain",,95.27,,Rain,-4.0,91126,Germany
1.3,5.5,25.8,23.1,2021-12-25T00:00:00+01:00,,0.0,-1.6,1640390400000,5.05,,,84.95,,Rain,-6.9,41464,Germany
-2.8,0.6,35.3,18.1,2021-12-25T00:00:00+01:00,,1.7,-5.8,1640390400000,0.05,,,72.27,,Rain,-10.0,49074,Germany
18.3,27.0,14.5,16.0,2021-12-25T00:00:00-05:00,27.3,5.6,11.1,1640390400000,0.0,Mist,0.0,79.97,20.5,Clear,,9130,Germany
-5.6,-2.5,37.3,15.0,2021-12-25T00:00:00+01:00,,0.5,-9.3,1640390400000,0.0,,,80.68,,Clear,-10.6,39128,Germany
-8.2,-1.9,41.3,6.0,2021-12-25T00:00:00+01:00,,0.0,-12.0,1640390400000,0.0,,,85.82,,Clear,-14.1,23556,Germany
