temp,maxt,visibility,wspd,datetimeStr,heatindex,cloudcover,mint,datetime,precip,weathertype,snowdepth,humidity,wgust,conditions,windchill,Zipcode,Country
4.1,5.3,10.0,21.8,2021-12-05T00:00:00+01:00,,76.4,2.7,1638662400000.0,0.0,,,85.64,,Overcast,-0.5,44787,Germany
3.8,6.0,9.5,16.5,2021-12-05T00:00:00+01:00,,80.5,2.0,1638662400000.0,0.0,,,89.26,,Overcast,-0.3,41065,Germany
3.5,6.0,10.0,17.9,2021-12-05T00:00:00+01:00,,57.7,1.6,1638662400000.0,0.0,,,82.49,,Partially cloudy,-0.8,72202,Germany
1.3,3.0,10.0,27.7,2021-12-05T00:00:00+01:00,,86.5,-1.0,1638662400000.0,0.0,,,88.41,,Overcast,-3.8,89250,Germany
1.2,3.0,8.1,20.5,2021-12-05T00:00:00+01:00,,74.5,-1.0,1638662400000.0,0.0,,,87.98,,Partially cloudy,-2.8,93073,Germany
0.5,1.0,3.9,14.8,2021-12-05T00:00:00+01:00,,91.0,0.0,1638662400000.0,0.0,,,96.53,,Overcast,-4.4,10179,Germany
3.1,6.0,10.0,16.6,2021-12-05T00:00:00+01:00,,47.0,1.0,1638662400000.0,0.0,,,81.26,,Partially cloudy,-1.2,71332,Germany
0.5,1.0,3.9,14.8,2021-12-05T00:00:00+01:00,,91.0,0.0,1638662400000.0,0.0,,,96.53,,Overcast,-4.4,12351,Germany
3.5,6.0,10.0,16.6,2021-12-05T00:00:00+01:00,,92.3,2.0,1638662400000.0,0.0,,,73.98,,Overcast,-1.2,55128,Germany
3.1,6.0,10.0,16.6,2021-12-05T00:00:00+01:00,,47.0,1.0,1638662400000.0,0.0,,,81.26,,Partially cloudy,-1.2,73230,Germany
0.5,1.0,3.9,14.8,2021-12-05T00:00:00+01:00,,91.0,0.0,1638662400000.0,0.0,,,96.53,,Overcast,-4.4,13507,Germany
2.7,5.0,10.0,24.1,2021-12-05T00:00:00+01:00,,76.2,0.0,1638662400000.0,0.0,,,96.71,,Overcast,-3.2,97080,Germany
1.0,1.9,5.9,17.2,2021-12-05T00:00:00+01:00,,88.4,0.0,1638662400000.0,0.0,,,97.06,,Overcast,-3.6,22529,Germany
2.1,6.0,10.0,27.7,2021-12-05T00:00:00+01:00,,71.4,-1.0,1638662400000.0,0.0,,,87.39,,Partially cloudy,-3.0,84030,Germany
3.0,6.0,7.8,14.8,2021-12-05T00:00:00+01:00,,94.4,1.0,1638662400000.0,0.0,,,90.91,,Overcast,-0.7,38440,Germany
4.1,5.7,9.9,20.3,2021-12-05T00:00:00+01:00,,73.6,3.2,1638662400000.0,0.0,,,86.7,,Partially cloudy,-0.4,45326,Germany
4.0,6.0,10.0,18.4,2021-12-05T00:00:00+01:00,,73.7,2.0,1638662400000.0,0.0,,,81.56,,Partially cloudy,-2.0,50667,Germany
2.7,4.0,10.0,25.9,2021-12-05T00:00:00+01:00,,68.7,1.0,1638662400000.0,0.0,,,82.98,,Partially cloudy,-3.1,99423,Germany
4.0,5.9,10.0,16.6,2021-12-05T00:00:00+01:00,,79.4,2.5,1638662400000.0,0.0,,,81.07,,Overcast,-0.6,64646,Germany
4.0,5.9,9.7,17.5,2021-12-05T00:00:00+01:00,,76.2,2.8,1638662400000.0,0.0,,,88.32,,Overcast,-0.2,47803,Germany
0.9,1.7,6.0,14.7,2021-12-05T00:00:00+01:00,,88.8,0.0,1638662400000.0,0.0,,,97.14,,Overcast,-3.4,21339,Germany
3.9,18.1,9.8,17.4,2021-12-05T00:00:00+01:00,,84.6,0.0,1638662400000.0,0.0,,,98.35,,Overcast,0.0,67663,Germany
0.9,4.0,9.3,23.2,2021-12-05T00:00:00+01:00,,87.4,0.2,1638662400000.0,0.0,,,93.01,,Overcast,-4.5,57076,Germany
1.7,4.7,9.3,27.2,2021-12-05T00:00:00+01:00,,85.4,-1.5,1638662400000.0,0.0,,,88.88,40.7,Overcast,-3.2,80331,Germany
1.5,4.3,9.0,27.7,2021-12-05T00:00:00+01:00,,89.1,-1.9,1638662400000.0,0.0,,,89.62,40.7,Overcast,-3.4,81477,Germany
4.8,15.1,15.9,16.0,2021-12-05T00:00:00-05:00,,41.4,-3.4,1638662400000.0,0.0,,,75.78,29.5,Partially cloudy,1.1,4209,Germany
1.7,4.7,9.3,27.1,2021-12-05T00:00:00+01:00,,85.3,-1.5,1638662400000.0,0.0,,,88.88,40.7,Overcast,-3.2,85757,Germany
3.3,4.5,9.7,27.3,2021-12-05T00:00:00+01:00,,88.9,2.7,1638662400000.0,0.0,,,88.7,,Overcast,-2.3,52062,Germany
4.6,10.3,15.9,17.1,2021-12-05T00:00:00-05:00,,44.7,-1.7,1638662400000.0,0.0,,,56.62,25.9,Partially cloudy,3.8,1069,Germany
2.8,5.0,10.0,25.9,2021-12-05T00:00:00+01:00,,93.3,1.0,1638662400000.0,0.0,,,87.22,,Overcast,-2.2,88212,Germany
4.1,5.9,9.9,20.4,2021-12-05T00:00:00+01:00,,71.5,3.0,1638662400000.0,0.0,,,87.02,,Partially cloudy,-0.7,47051,Germany
3.2,6.0,8.1,14.8,2021-12-05T00:00:00+01:00,,92.5,1.2,1638662400000.0,0.0,,,90.74,,Overcast,-0.8,31228,Germany
4.1,6.0,10.0,18.0,2021-12-05T00:00:00+01:00,,72.2,2.0,1638662400000.0,0.0,,,82.0,,Partially cloudy,-1.7,51103,Germany
3.3,5.2,9.4,19.1,2021-12-05T00:00:00+01:00,,77.8,1.6,1638662400000.0,0.0,,,87.37,,Overcast,-1.6,32457,Germany
4.1,6.0,10.0,16.6,2021-12-05T00:00:00+01:00,,80.0,2.5,1638662400000.0,0.0,,,81.35,,Overcast,-0.6,69469,Germany
1.5,3.0,7.0,14.8,2021-12-05T00:00:00+01:00,,88.0,0.0,1638662400000.0,0.0,,,96.25,,Overcast,-2.8,26121,Germany
,,,,,,,,,0.0,,,,,,,18437,Germany
0.5,1.0,3.9,14.8,2021-12-05T00:00:00+01:00,,91.0,0.0,1638662400000.0,0.0,,,96.53,,Overcast,-4.4,13357,Germany
1.0,1.9,6.0,15.8,2021-12-05T00:00:00+01:00,,90.9,0.0,1638662400000.0,0.0,,,97.39,,Overcast,-3.5,20095,Germany
1.0,1.9,5.9,17.6,2021-12-05T00:00:00+01:00,,87.4,0.0,1638662400000.0,0.0,,,96.94,,Overcast,-3.7,22850,Germany
4.2,6.0,10.0,22.3,2021-12-05T00:00:00+01:00,,67.5,3.0,1638662400000.0,0.0,,,86.42,,Partially cloudy,-1.3,40721,Germany
0.5,1.0,3.9,14.8,2021-12-05T00:00:00+01:00,,91.0,0.0,1638662400000.0,0.0,,,96.53,,Overcast,-4.4,14473,Germany
1.2,3.0,8.1,20.5,2021-12-05T00:00:00+01:00,,74.5,-1.0,1638662400000.0,0.0,,,87.98,,Partially cloudy,-2.8,94315,Germany
2.1,6.0,10.0,22.2,2021-12-05T00:00:00+01:00,,70.8,0.1,1638662400000.0,0.0,,,85.15,,Partially cloudy,-2.8,89077,Germany
3.1,6.0,10.0,16.6,2021-12-05T00:00:00+01:00,,47.0,1.0,1638662400000.0,0.0,,,81.26,,Partially cloudy,-1.2,72762,Germany
2.3,5.0,10.0,20.6,2021-12-05T00:00:00+01:00,,63.9,-1.0,1638662400000.0,0.0,,,89.17,,Partially cloudy,-2.0,90403,Germany
1.7,4.6,9.4,25.8,2021-12-05T00:00:00+01:00,,81.3,-1.1,1638662400000.0,0.0,,,89.99,,Overcast,-2.6,83026,Germany
1.7,4.7,9.3,27.2,2021-12-05T00:00:00+01:00,,85.6,-1.5,1638662400000.0,0.0,,,88.92,40.7,Overcast,-3.2,80993,Germany
4.0,5.9,9.7,17.5,2021-12-05T00:00:00+01:00,,76.2,2.7,1638662400000.0,0.0,,,88.3,,Overcast,-0.3,47798,Germany
2.6,4.0,10.0,25.9,2021-12-05T00:00:00+01:00,,56.0,1.0,1638662400000.0,0.0,,,83.05,,Partially cloudy,-2.3,33098,Germany
4.0,6.0,10.0,19.7,2021-12-05T00:00:00+01:00,,73.7,1.9,1638662400000.0,0.0,,,83.99,,Partially cloudy,-1.0,76137,Germany
2.7,3.9,9.7,25.2,2021-12-05T00:00:00+01:00,,87.5,1.1,1638662400000.0,0.0,,,90.61,,Overcast,-2.0,66740,Germany
3.5,6.0,9.8,14.8,2021-12-05T00:00:00+01:00,,89.5,1.0,1638662400000.0,0.0,,,84.57,,Overcast,-0.8,79115,Germany
3.5,6.0,10.0,16.6,2021-12-05T00:00:00+01:00,,92.3,2.0,1638662400000.0,0.0,,,73.98,,Overcast,-1.2,65549,Germany
2.3,4.0,9.8,22.3,2021-12-05T00:00:00+01:00,,83.0,0.0,1638662400000.0,0.0,,,88.48,,Overcast,-2.0,74076,Germany
0.5,1.0,3.9,14.8,2021-12-05T00:00:00+01:00,,91.0,0.0,1638662400000.0,0.0,,,96.53,,Overcast,-4.4,14480,Germany
19.0,24.3,13.9,11.8,2021-12-05T00:00:00-05:00,,53.1,13.5,1638662400000.0,2.1,,,89.97,22.3,"Rain, Partially cloudy",,9111,Germany
4.2,6.0,10.0,16.6,2021-12-05T00:00:00+01:00,,78.5,3.0,1638662400000.0,0.0,,,83.49,,Overcast,-1.0,69126,Germany
3.9,5.5,9.8,19.5,2021-12-05T00:00:00+01:00,,78.8,2.6,1638662400000.0,0.0,,,86.36,,Overcast,-1.2,52349,Germany
3.5,6.0,9.8,14.8,2021-12-05T00:00:00+01:00,,89.5,1.0,1638662400000.0,0.0,,,84.57,,Overcast,-0.8,79098,Germany
4.2,6.0,10.0,16.5,2021-12-05T00:00:00+01:00,,81.4,1.9,1638662400000.0,0.0,,,83.8,,Overcast,-0.1,68161,Germany
3.9,6.0,9.9,19.9,2021-12-05T00:00:00+01:00,,73.7,1.1,1638662400000.0,0.0,,,84.49,,Partially cloudy,-0.9,76135,Germany
4.0,5.1,10.0,24.2,2021-12-05T00:00:00+01:00,,80.0,2.2,1638662400000.0,0.0,,,85.31,,Overcast,-0.8,44149,Germany
3.1,6.0,10.0,16.6,2021-12-05T00:00:00+01:00,,47.0,1.0,1638662400000.0,0.0,,,81.26,,Partially cloudy,-1.2,71634,Germany
3.9,6.0,10.0,16.6,2021-12-05T00:00:00+01:00,,62.1,3.0,1638662400000.0,0.0,,,84.77,,Partially cloudy,-1.0,60313,Germany
1.0,1.9,6.0,16.2,2021-12-05T00:00:00+01:00,,88.0,0.0,1638662400000.0,0.0,,,97.01,,Overcast,-3.5,24558,Germany
3.8,6.0,8.9,14.8,2021-12-05T00:00:00+01:00,,87.3,1.9,1638662400000.0,0.0,,,90.34,,Overcast,-1.6,30916,Germany
3.1,6.0,10.0,16.6,2021-12-05T00:00:00+01:00,,47.0,1.0,1638662400000.0,0.0,,,81.26,,Partially cloudy,-1.2,70469,Germany
1.7,4.8,9.4,27.7,2021-12-05T00:00:00+01:00,,85.7,-1.6,1638662400000.0,0.0,,,88.85,40.7,Overcast,-3.2,81737,Germany
1.6,4.9,12.6,30.7,2021-12-05T00:00:00-05:00,,98.8,0.1,1638662400000.0,5.82,,,71.3,45.8,"Rain, Overcast",-4.1,1139,Germany
2.7,4.0,10.0,25.9,2021-12-05T00:00:00+01:00,,68.7,1.0,1638662400000.0,0.0,,,82.98,,Partially cloudy,-3.1,99734,Germany
2.3,5.0,10.0,20.5,2021-12-05T00:00:00+01:00,,59.6,-1.0,1638662400000.0,0.0,,,89.1,,Partially cloudy,-2.0,96215,Germany
4.2,6.0,10.0,21.6,2021-12-05T00:00:00+01:00,,68.7,3.0,1638662400000.0,0.0,,,86.67,,Partially cloudy,-1.1,40212,Germany
4.0,6.0,10.0,18.4,2021-12-05T00:00:00+01:00,,73.7,2.0,1638662400000.0,0.0,,,81.56,,Partially cloudy,-2.0,50670,Germany
4.7,14.9,15.9,16.2,2021-12-05T00:00:00-05:00,,41.0,-3.5,1638662400000.0,0.0,,,75.48,29.5,Partially cloudy,0.7,7743,Germany
4.0,6.0,10.0,18.4,2021-12-05T00:00:00+01:00,,73.7,2.0,1638662400000.0,0.0,,,81.56,,Partially cloudy,-2.0,50858,Germany
3.9,6.0,10.0,16.6,2021-12-05T00:00:00+01:00,,62.1,3.0,1638662400000.0,0.0,,,84.77,,Partially cloudy,-1.0,63329,Germany
19.0,24.4,13.9,11.9,2021-12-05T00:00:00-05:00,,52.1,13.4,1638662400000.0,2.1,,,89.61,22.3,"Rain, Partially cloudy",,7747,Germany
4.0,5.2,10.0,23.0,2021-12-05T00:00:00+01:00,,78.4,2.3,1638662400000.0,0.0,,,84.99,,Overcast,-0.7,58095,Germany
1.3,3.0,10.0,27.7,2021-12-05T00:00:00+01:00,,86.5,-1.0,1638662400000.0,0.0,,,88.41,,Overcast,-3.8,87435,Germany
3.3,5.0,10.0,16.6,2021-12-05T00:00:00+01:00,,63.7,1.0,1638662400000.0,0.0,,,79.78,,Partially cloudy,-2.8,37075,Germany
2.3,3.0,9.8,21.7,2021-12-05T00:00:00+01:00,,96.1,1.7,1638662400000.0,0.0,,,89.84,,Overcast,-3.0,54636,Germany
3.1,6.0,10.0,16.6,2021-12-05T00:00:00+01:00,,47.0,1.0,1638662400000.0,0.0,,,81.26,,Partially cloudy,-1.2,70173,Germany
2.3,4.9,10.0,20.6,2021-12-05T00:00:00+01:00,,64.1,-1.0,1638662400000.0,0.0,,,89.28,,Partially cloudy,-2.0,90762,Germany
2.2,4.9,9.9,23.8,2021-12-05T00:00:00+01:00,,78.0,-0.2,1638662400000.0,0.0,,,87.37,40.7,Overcast,-2.1,86316,Germany
4.1,5.7,9.9,20.4,2021-12-05T00:00:00+01:00,,73.0,3.2,1638662400000.0,0.0,,,86.71,,Partially cloudy,-0.5,45127,Germany
2.7,4.0,10.0,25.9,2021-12-05T00:00:00+01:00,,68.7,1.0,1638662400000.0,0.0,,,82.98,,Partially cloudy,-3.1,99091,Germany
4.8,15.1,15.9,16.0,2021-12-05T00:00:00-05:00,,41.4,-3.4,1638662400000.0,0.0,,,75.78,29.5,Partially cloudy,1.1,4109,Germany
0.5,1.0,3.9,14.8,2021-12-05T00:00:00+01:00,,91.0,0.0,1638662400000.0,0.0,,,96.53,,Overcast,-4.4,13597,Germany
1.0,1.9,6.1,14.9,2021-12-05T00:00:00+01:00,,98.5,0.0,1638662400000.0,0.0,,,98.41,,Overcast,-3.2,22609,Germany
1.8,3.8,8.9,36.0,2021-12-05T00:00:00+01:00,,96.0,0.0,1638662400000.0,0.0,,,91.47,50.0,Overcast,-5.3,24113,Germany
1.0,1.9,6.1,15.4,2021-12-05T00:00:00+01:00,,94.5,0.0,1638662400000.0,0.0,,,97.87,,Overcast,-3.4,22765,Germany
3.9,6.0,10.0,16.6,2021-12-05T00:00:00+01:00,,62.1,3.0,1638662400000.0,0.0,,,84.77,,Partially cloudy,-1.0,63584,Germany
4.1,5.8,9.9,20.3,2021-12-05T00:00:00+01:00,,72.5,3.1,1638662400000.0,0.0,,,86.91,,Partially cloudy,-0.6,46047,Germany
4.3,6.0,10.0,16.6,2021-12-05T00:00:00+01:00,,68.5,4.0,1638662400000.0,0.0,,,86.18,,Partially cloudy,0.2,49191,Germany
4.0,6.0,10.0,18.4,2021-12-05T00:00:00+01:00,,73.7,2.0,1638662400000.0,0.0,,,81.56,,Partially cloudy,-2.0,50765,Germany
2.7,5.0,10.0,24.1,2021-12-05T00:00:00+01:00,,76.2,0.0,1638662400000.0,0.0,,,96.71,,Overcast,-3.2,97421,Germany
2.8,5.0,10.0,25.9,2021-12-05T00:00:00+01:00,,93.3,1.0,1638662400000.0,0.0,,,87.22,,Overcast,-2.2,78467,Germany
3.9,6.0,10.0,16.6,2021-12-05T00:00:00+01:00,,62.1,3.0,1638662400000.0,0.0,,,84.77,,Partially cloudy,-1.0,60439,Germany
1.5,3.0,7.0,14.8,2021-12-05T00:00:00+01:00,,88.0,0.0,1638662400000.0,0.0,,,96.25,,Overcast,-2.8,28237,Germany
1.0,1.9,6.1,15.3,2021-12-05T00:00:00+01:00,,93.8,0.0,1638662400000.0,0.0,,,97.78,,Overcast,-3.4,21079,Germany
0.5,1.0,3.9,14.8,2021-12-05T00:00:00+01:00,,91.0,0.0,1638662400000.0,0.0,,,96.53,,Overcast,-4.4,14776,Germany
1.5,3.0,7.0,14.8,2021-12-05T00:00:00+01:00,,88.0,0.0,1638662400000.0,0.0,,,96.25,,Overcast,-2.8,28195,Germany
4.2,5.7,10.0,18.0,2021-12-05T00:00:00+01:00,,69.7,3.6,1638662400000.0,0.0,,,85.87,,Partially cloudy,0.1,48143,Germany
1.2,3.0,6.3,16.5,2021-12-05T00:00:00+01:00,,88.8,0.0,1638662400000.0,0.0,,,96.72,,Overcast,-4.3,27568,Germany
2.8,4.0,10.0,25.7,2021-12-05T00:00:00+01:00,,84.0,0.9,1638662400000.0,0.0,,,89.66,,Overcast,-2.2,66121,Germany
4.0,5.2,10.0,23.3,2021-12-05T00:00:00+01:00,,78.1,2.4,1638662400000.0,0.0,,,85.48,,Overcast,-0.5,44579,Germany
4.1,5.6,10.0,18.7,2021-12-05T00:00:00+01:00,,70.3,3.4,1638662400000.0,0.0,,,85.76,,Partially cloudy,0.1,48153,Germany
3.1,6.0,10.0,16.6,2021-12-05T00:00:00+01:00,,47.0,1.0,1638662400000.0,0.0,,,81.26,,Partially cloudy,-1.2,72622,Germany
4.1,5.3,10.0,21.8,2021-12-05T00:00:00+01:00,,76.3,2.7,1638662400000.0,0.0,,,85.65,,Overcast,-0.5,44809,Germany
2.5,3.9,9.1,36.0,2021-12-05T00:00:00+01:00,,95.5,1.3,1638662400000.0,0.0,,,89.47,50.0,Overcast,-4.4,24837,Germany
4.3,6.0,10.0,16.6,2021-12-05T00:00:00+01:00,,68.5,4.0,1638662400000.0,0.0,,,86.18,,Partially cloudy,0.2,48431,Germany
1.3,5.0,8.7,27.7,2021-12-05T00:00:00+01:00,,86.4,-1.0,1638662400000.0,0.0,,,93.36,,Overcast,-3.0,83301,Germany
4.1,5.8,9.9,20.2,2021-12-05T00:00:00+01:00,,72.0,3.0,1638662400000.0,0.0,,,86.2,,Partially cloudy,-0.5,42551,Germany
1.5,4.2,9.0,27.4,2021-12-05T00:00:00+01:00,,88.9,-1.8,1638662400000.0,0.0,,,89.6,40.7,Overcast,-3.4,81249,Germany
0.5,1.0,3.9,14.8,2021-12-05T00:00:00+01:00,,91.0,0.0,1638662400000.0,0.0,,,96.53,,Overcast,-4.4,12529,Germany
1.0,2.0,6.0,15.7,2021-12-05T00:00:00+01:00,,92.6,0.0,1638662400000.0,0.0,,,97.61,,Overcast,-3.4,25524,Germany
2.9,4.9,10.0,25.9,2021-12-05T00:00:00+01:00,,60.1,1.0,1638662400000.0,0.0,,,83.21,,Partially cloudy,-2.8,34225,Germany
3.2,4.3,10.0,21.1,2021-12-05T00:00:00+01:00,,61.6,2.1,1638662400000.0,0.0,,,84.18,,Partially cloudy,-1.2,33602,Germany
3.6,4.8,9.7,25.8,2021-12-05T00:00:00+01:00,,89.5,2.8,1638662400000.0,0.0,,,88.77,,Overcast,-1.9,52134,Germany
2.9,6.0,7.7,14.8,2021-12-05T00:00:00+01:00,,94.8,1.0,1638662400000.0,0.0,,,90.95,,Overcast,-0.7,38100,Germany
4.1,5.8,9.9,20.6,2021-12-05T00:00:00+01:00,,71.8,3.1,1638662400000.0,0.0,,,86.81,,Partially cloudy,-0.7,45472,Germany
1.0,2.0,6.0,15.7,2021-12-05T00:00:00+01:00,,92.3,0.0,1638662400000.0,0.0,,,97.57,,Overcast,-3.4,25469,Germany
3.8,6.0,8.9,14.8,2021-12-05T00:00:00+01:00,,87.2,1.9,1638662400000.0,0.0,,,90.33,,Overcast,-1.6,30159,Germany
1.4,2.5,7.6,36.0,2021-12-05T00:00:00+01:00,,94.1,0.4,1638662400000.0,0.0,,,94.14,50.0,Overcast,-4.5,24534,Germany
0.5,1.0,3.9,14.8,2021-12-05T00:00:00+01:00,,91.0,0.0,1638662400000.0,0.0,,,96.53,,Overcast,-4.4,12555,Germany
2.3,5.0,10.0,20.6,2021-12-05T00:00:00+01:00,,64.1,-1.0,1638662400000.0,0.0,,,89.28,,Partially cloudy,-2.0,90431,Germany
1.6,3.7,8.8,20.5,2021-12-05T00:00:00+01:00,,69.9,-1.0,1638662400000.0,0.0,,,88.33,,Partially cloudy,-2.5,92318,Germany
0.7,1.3,6.1,36.0,2021-12-05T00:00:00+01:00,,73.5,0.0,1638662400000.0,0.0,,,95.06,50.0,Partially cloudy,-7.0,23554,Germany
4.2,5.9,9.9,21.4,2021-12-05T00:00:00+01:00,,69.2,3.0,1638662400000.0,0.0,,,86.7,,Partially cloudy,-1.0,47269,Germany
2.9,6.0,7.7,14.8,2021-12-05T00:00:00+01:00,,95.9,1.0,1638662400000.0,0.0,,,90.95,,Overcast,-0.7,39104,Germany
2.9,6.0,7.7,14.8,2021-12-05T00:00:00+01:00,,95.9,1.0,1638662400000.0,0.0,,,90.95,,Overcast,-0.7,39118,Germany
2.7,4.0,10.0,25.9,2021-12-05T00:00:00+01:00,,68.7,1.0,1638662400000.0,0.0,,,82.98,,Partially cloudy,-3.1,96450,Germany
1.3,5.0,8.7,27.7,2021-12-05T00:00:00+01:00,,86.4,-1.0,1638662400000.0,0.0,,,93.36,,Overcast,-3.0,83278,Germany
4.9,15.4,15.9,15.9,2021-12-05T00:00:00-05:00,,41.7,-3.2,1638662400000.0,0.0,,,76.15,29.5,Partially cloudy,1.4,1067,Germany
4.7,14.9,15.9,16.2,2021-12-05T00:00:00-05:00,,41.0,-3.5,1638662400000.0,0.0,,,75.46,29.5,Partially cloudy,0.7,8056,Germany
1.8,5.1,9.5,27.7,2021-12-05T00:00:00+01:00,,84.1,-1.5,1638662400000.0,0.0,,,88.51,40.7,Overcast,-3.1,81829,Germany
4.1,6.0,10.0,22.2,2021-12-05T00:00:00+01:00,,77.8,1.0,1638662400000.0,0.0,,,85.01,,Overcast,-1.4,76532,Germany
3.8,6.0,10.0,16.6,2021-12-05T00:00:00+01:00,,73.5,2.6,1638662400000.0,0.0,,,81.2,,Partially cloudy,-0.8,63739,Germany
3.8,6.6,9.5,17.1,2021-12-05T00:00:00+01:00,,77.2,0.5,1638662400000.0,0.0,,,85.24,,Overcast,-0.5,77656,Germany
2.6,4.7,9.9,18.0,2021-12-05T00:00:00+01:00,,69.2,0.7,1638662400000.0,0.0,,,85.59,,Partially cloudy,-1.7,73525,Germany
2.3,5.0,10.0,20.5,2021-12-05T00:00:00+01:00,,59.6,-1.0,1638662400000.0,0.0,,,89.1,,Partially cloudy,-2.0,90473,Germany
3.1,6.0,10.0,16.6,2021-12-05T00:00:00+01:00,,47.0,1.0,1638662400000.0,0.0,,,81.26,,Partially cloudy,-1.2,71034,Germany
3.4,6.0,8.4,14.8,2021-12-05T00:00:00+01:00,,90.4,1.5,1638662400000.0,0.0,,,90.56,,Overcast,-1.1,31134,Germany
1.0,1.9,5.9,17.1,2021-12-05T00:00:00+01:00,,88.0,0.0,1638662400000.0,0.0,,,97.01,,Overcast,-3.6,22047,Germany
3.4,5.0,8.4,18.4,2021-12-05T00:00:00+01:00,,98.8,1.4,1638662400000.0,0.0,,,93.24,,Overcast,-2.3,26721,Germany
4.0,5.1,10.0,24.4,2021-12-05T00:00:00+01:00,,79.6,2.1,1638662400000.0,0.0,,,85.07,,Overcast,-0.8,58636,Germany
2.3,5.0,10.0,20.5,2021-12-05T00:00:00+01:00,,59.6,-1.0,1638662400000.0,0.0,,,89.1,,Partially cloudy,-2.0,91126,Germany
4.0,6.0,9.7,18.5,2021-12-05T00:00:00+01:00,,74.4,2.9,1638662400000.0,0.0,,,87.87,,Partially cloudy,-0.4,41464,Germany
4.3,6.0,10.0,16.6,2021-12-05T00:00:00+01:00,,68.5,4.0,1638662400000.0,0.0,,,86.18,,Partially cloudy,0.2,49074,Germany
19.0,24.3,13.8,11.8,2021-12-05T00:00:00-05:00,,53.2,13.5,1638662400000.0,2.1,,,90.03,22.3,"Rain, Partially cloudy",,9130,Germany
2.9,6.0,7.7,14.8,2021-12-05T00:00:00+01:00,,95.9,1.0,1638662400000.0,0.0,,,90.95,,Overcast,-0.7,39128,Germany
0.7,1.2,6.1,36.0,2021-12-05T00:00:00+01:00,,73.5,0.0,1638662400000.0,0.0,,,95.08,50.0,Partially cloudy,-7.0,23556,Germany
1.4,3.0,9.9,24.1,2021-12-05T00:00:00+01:00,,84.5,0.0,1638662400000.0,0.0,,,93.43,,Overcast,-3.8,56068,Germany
0.5,1.0,3.9,14.8,2021-12-05T00:00:00+01:00,,91.0,0.0,1638662400000.0,0.0,,,96.53,,Overcast,-4.4,13581,Germany
3.9,6.0,10.0,16.6,2021-12-05T00:00:00+01:00,,62.1,3.0,1638662400000.0,0.0,,,84.77,,Partially cloudy,-1.0,63263,Germany
