temp,maxt,visibility,wspd,datetimeStr,heatindex,cloudcover,mint,datetime,precip,weathertype,snowdepth,humidity,wgust,conditions,windchill,Zipcode,Country
6.6,7.4,18.9,18.4,2021-12-16T00:00:00+01:00,,,5.7,1639612800000,0.05,,,90.46,,Rain,2.4,99099,Germany
8.1,8.7,3.1,10.4,2021-12-16T00:00:00+01:00,,,7.5,1639612800000,0.12,,,96.28,,Rain,5.8,32052,Germany
8.2,8.6,1.4,7.5,2021-12-16T00:00:00+01:00,,,7.2,1639612800000,0.0,,,95.3,,Clear,6.1,44787,Germany
7.8,8.8,3.0,6.4,2021-12-16T00:00:00+01:00,,0.0,5.5,1639612800000,0.0,,,97.35,14.4,Clear,4.6,41065,Germany
2.4,4.4,7.6,8.9,2021-12-16T00:00:00+01:00,,6.5,-0.4,1639612800000,0.19,,,95.6,,Rain,-3.0,72202,Germany
1.7,3.4,10.8,7.3,2021-12-16T00:00:00+01:00,,0.0,0.2,1639612800000,0.05,,,96.02,,Rain,-1.3,89250,Germany
4.4,5.9,11.1,8.8,2021-12-16T00:00:00+01:00,,100.0,3.2,1639612800000,0.07,"Mist, Light Drizzle",,93.53,,"Rain, Overcast",2.9,93073,Germany
7.0,8.9,17.3,21.5,2021-12-16T00:00:00+01:00,,2.6,4.2,1639612800000,0.07,,,91.71,,Rain,0.5,10179,Germany
3.7,5.7,12.5,12.0,2021-12-16T00:00:00+01:00,,6.5,1.2,1639612800000,0.01,,,90.76,,Rain,0.3,71332,Germany
7.0,8.9,10.4,21.7,2021-12-16T00:00:00+01:00,,70.1,3.2,1639612800000,0.08,,,90.39,,"Rain, Partially cloudy",-0.1,12351,Germany
7.3,9.3,13.0,5.0,2021-12-16T00:00:00+01:00,,0.0,5.8,1639612800000,0.0,Mist,,90.65,,Clear,7.1,55128,Germany
2.7,5.3,12.1,8.0,2021-12-16T00:00:00+01:00,,6.5,-1.2,1639612800000,0.0,,,91.43,,Clear,-2.6,73230,Germany
7.0,8.9,17.1,22.2,2021-12-16T00:00:00+01:00,,2.6,4.0,1639612800000,0.08,,,91.71,,Rain,0.4,13507,Germany
6.3,8.2,16.4,7.6,2021-12-16T00:00:00+01:00,,,4.9,1639612800000,0.0,,,91.19,,Clear,3.7,97080,Germany
8.2,9.2,19.9,19.1,2021-12-16T00:00:00+01:00,,,6.7,1639612800000,0.08,,,90.25,,Rain,3.3,22529,Germany
3.0,3.9,12.2,13.8,2021-12-16T00:00:00+01:00,,,2.3,1639612800000,0.61,,,95.78,,Rain,-0.5,84030,Germany
7.2,8.7,15.4,19.0,2021-12-16T00:00:00+01:00,,0.0,4.1,1639612800000,0.01,,,92.42,,Rain,1.8,38440,Germany
8.0,8.3,1.2,7.7,2021-12-16T00:00:00+01:00,,,7.4,1639612800000,0.0,,,97.13,,Clear,6.3,45326,Germany
8.7,9.5,11.4,6.1,2021-12-16T00:00:00+01:00,,,8.0,1639612800000,0.0,,,93.39,,Clear,7.7,50667,Germany
6.8,7.4,18.9,18.4,2021-12-16T00:00:00+01:00,,,5.5,1639612800000,0.01,,,89.45,,Rain,3.3,99423,Germany
6.5,9.0,20.5,9.2,2021-12-16T00:00:00+01:00,,0.0,4.6,1639612800000,0.0,,,86.75,,Clear,3.9,64646,Germany
7.7,8.8,2.6,6.5,2021-12-16T00:00:00+01:00,,0.0,5.9,1639612800000,0.0,,,98.04,14.4,Clear,5.0,47803,Germany
7.6,9.1,19.7,15.5,2021-12-16T00:00:00+01:00,,,5.6,1639612800000,0.0,,,89.61,,Clear,2.9,21339,Germany
6.7,10.0,14.4,10.3,2021-12-16T00:00:00+01:00,,3.6,4.7,1639612800000,0.0,,,84.58,,Clear,2.7,67663,Germany
6.4,7.2,2.6,11.9,2021-12-16T00:00:00+01:00,,,4.9,1639612800000,0.04,,,96.57,,Rain,2.8,57076,Germany
3.0,4.6,15.9,10.0,2021-12-16T00:00:00+01:00,,13.0,1.4,1639612800000,0.32,,,90.75,,Rain,-0.6,80331,Germany
2.5,4.2,15.9,9.6,2021-12-16T00:00:00+01:00,,13.0,0.4,1639612800000,0.46,,,92.95,,Rain,-0.9,81477,Germany
14.6,19.1,15.4,25.2,2021-12-16T00:00:00-05:00,,24.2,10.0,1639612800000,3.1,"Drizzle, Mist, Heavy Drizzle, Rain, Heavy Rain, Light Rain",0.0,68.42,46.4,Rain,,4209,Germany
2.9,4.4,15.7,9.4,2021-12-16T00:00:00+01:00,,13.0,1.4,1639612800000,0.27,,,91.65,,Rain,-0.4,85757,Germany
8.2,9.7,5.7,10.9,2021-12-16T00:00:00+01:00,,75.3,6.5,1639612800000,0.0,"Mist, Fog",,92.31,7.2,Overcast,4.6,52062,Germany
12.7,18.2,16.0,19.8,2021-12-16T00:00:00-05:00,,38.6,7.3,1639612800000,0.0,,0.0,54.39,35.4,Partially cloudy,7.4,1069,Germany
2.2,5.0,14.8,10.3,2021-12-16T00:00:00+01:00,,6.1,0.8,1639612800000,0.0,Sky Coverage Increasing,,91.15,,Clear,-2.0,88212,Germany
7.9,8.6,1.9,7.2,2021-12-16T00:00:00+01:00,,,6.6,1639612800000,0.0,,,97.94,,Clear,5.5,47051,Germany
7.4,8.6,9.1,14.2,2021-12-16T00:00:00+01:00,,0.0,6.1,1639612800000,0.28,,,92.78,,Rain,4.6,31228,Germany
8.7,9.5,11.9,6.2,2021-12-16T00:00:00+01:00,,,7.9,1639612800000,0.0,,,93.26,,Clear,7.6,51103,Germany
8.1,8.7,3.2,9.9,2021-12-16T00:00:00+01:00,,,7.3,1639612800000,0.21,,,96.1,,Rain,5.9,32457,Germany
6.5,9.3,20.5,8.9,2021-12-16T00:00:00+01:00,,0.0,4.2,1639612800000,0.0,,,86.77,,Clear,3.6,69469,Germany
8.4,9.1,8.4,14.1,2021-12-16T00:00:00+01:00,,,7.8,1639612800000,0.08,,,95.63,,Rain,5.6,26121,Germany
7.3,9.0,22.9,32.4,2021-12-16T00:00:00+01:00,,0.0,5.2,1639612800000,0.0,,,90.33,,Clear,1.2,18437,Germany
7.0,8.9,17.1,21.8,2021-12-16T00:00:00+01:00,,2.6,4.1,1639612800000,0.07,,,91.62,,Rain,0.4,13357,Germany
8.2,9.2,19.8,18.7,2021-12-16T00:00:00+01:00,,,6.8,1639612800000,0.05,,,89.84,,Rain,3.6,20095,Germany
8.1,9.2,19.4,17.7,2021-12-16T00:00:00+01:00,,,6.5,1639612800000,0.06,,,90.72,,Rain,3.3,22850,Germany
8.2,8.7,2.3,7.2,2021-12-16T00:00:00+01:00,,,7.0,1639612800000,0.0,,,95.51,,Clear,6.0,40721,Germany
6.8,8.6,17.1,25.2,2021-12-16T00:00:00+01:00,,3.7,3.4,1639612800000,0.2,,,94.14,,Rain,-0.9,14473,Germany
3.9,4.8,8.5,11.5,2021-12-16T00:00:00+01:00,,,3.1,1639612800000,0.21,,,93.28,,Rain,1.2,94315,Germany
1.6,3.3,10.8,7.6,2021-12-16T00:00:00+01:00,,4.5,0.6,1639612800000,0.01,,,96.47,,Rain,-1.2,89077,Germany
2.9,5.0,11.6,7.6,2021-12-16T00:00:00+01:00,,6.5,-0.2,1639612800000,0.0,,,90.01,,Clear,-2.7,72762,Germany
5.2,6.4,8.5,7.3,2021-12-16T00:00:00+01:00,,,4.2,1639612800000,0.3,,,93.69,,Rain,2.6,90403,Germany
2.8,5.2,2.0,7.2,2021-12-16T00:00:00+01:00,,4.2,0.5,1639612800000,0.79,Rain,1.0,91.06,,Rain,0.0,83026,Germany
3.1,4.6,15.8,9.9,2021-12-16T00:00:00+01:00,,13.0,1.6,1639612800000,0.3,,,90.65,,Rain,-0.5,80993,Germany
7.7,8.8,2.6,6.6,2021-12-16T00:00:00+01:00,,0.0,5.9,1639612800000,0.0,,,98.07,14.4,Clear,5.0,47798,Germany
7.7,8.3,2.2,9.4,2021-12-16T00:00:00+01:00,,,6.4,1639612800000,1.46,,,97.4,,Rain,5.2,33098,Germany
5.5,7.7,28.8,8.4,2021-12-16T00:00:00+01:00,,0.0,2.4,1639612800000,0.01,,,86.53,,Rain,0.0,76137,Germany
6.8,10.0,23.9,12.3,2021-12-16T00:00:00+01:00,,13.0,5.0,1639612800000,0.0,,,86.28,,Clear,2.2,66740,Germany
3.6,5.0,26.2,10.8,2021-12-16T00:00:00+01:00,,1.3,1.5,1639612800000,0.0,Mist,,86.83,18.4,Clear,-0.7,79115,Germany
7.0,9.2,3.4,5.6,2021-12-16T00:00:00+01:00,,,4.3,1639612800000,0.0,,,93.79,,Clear,5.1,65549,Germany
4.7,7.0,15.6,4.6,2021-12-16T00:00:00+01:00,,0.0,1.9,1639612800000,0.0,,,88.19,,Clear,,74076,Germany
6.8,8.6,17.1,24.9,2021-12-16T00:00:00+01:00,,2.2,3.4,1639612800000,0.19,,,93.92,,Rain,-0.8,14480,Germany
23.6,27.7,15.4,20.1,2021-12-16T00:00:00-05:00,29.1,18.4,21.2,1639612800000,0.24,"Mist, Light Rain",0.0,78.61,25.9,Rain,,9111,Germany
6.1,8.6,17.3,5.9,2021-12-16T00:00:00+01:00,,0.0,3.6,1639612800000,0.0,,,87.42,,Clear,2.3,69126,Germany
8.1,9.5,5.8,10.1,2021-12-16T00:00:00+01:00,,0.0,6.6,1639612800000,0.0,,,89.3,,Clear,4.8,52349,Germany
3.7,5.1,26.6,11.0,2021-12-16T00:00:00+01:00,,1.4,1.5,1639612800000,0.0,Mist,,86.98,18.4,Clear,-0.2,79098,Germany
6.5,9.3,21.4,9.5,2021-12-16T00:00:00+01:00,,0.0,3.9,1639612800000,0.0,,,86.44,,Clear,3.2,68161,Germany
5.6,7.8,28.6,8.5,2021-12-16T00:00:00+01:00,,0.0,2.3,1639612800000,0.0,,,86.18,,Clear,0.1,76135,Germany
8.4,9.0,3.2,9.3,2021-12-16T00:00:00+01:00,,,7.3,1639612800000,0.0,,,94.12,,Clear,6.2,44149,Germany
4.2,6.2,13.9,11.8,2021-12-16T00:00:00+01:00,,6.5,1.1,1639612800000,0.0,,,89.98,,Clear,1.1,71634,Germany
7.7,9.0,17.5,8.8,2021-12-16T00:00:00+01:00,,,6.6,1639612800000,0.0,,,83.53,,Clear,5.4,60313,Germany
8.0,9.3,18.4,16.5,2021-12-16T00:00:00+01:00,,,6.2,1639612800000,0.02,,,91.44,,Rain,3.3,24558,Germany
8.0,9.0,10.4,17.0,2021-12-16T00:00:00+01:00,,0.0,6.8,1639612800000,0.12,,,92.73,,Rain,4.7,30916,Germany
3.9,5.8,13.2,12.9,2021-12-16T00:00:00+01:00,,6.5,1.3,1639612800000,0.0,,,90.05,,Clear,0.4,70469,Germany
2.6,4.2,15.7,9.3,2021-12-16T00:00:00+01:00,,13.0,0.9,1639612800000,0.4,,,92.54,,Rain,-0.7,81737,Germany
11.4,16.5,15.2,51.5,2021-12-16T00:00:00-05:00,,49.1,2.9,1639612800000,0.4,Smoke Or Haze,0.0,60.08,80.7,"Rain, Partially cloudy",-2.5,1139,Germany
5.5,7.1,17.3,18.8,2021-12-16T00:00:00+01:00,,0.0,2.7,1639612800000,0.09,,,91.75,,Rain,0.5,99734,Germany
5.2,6.2,4.8,11.5,2021-12-16T00:00:00+01:00,,,4.5,1639612800000,0.13,,,97.5,,Rain,2.8,96215,Germany
7.8,8.6,2.8,7.2,2021-12-16T00:00:00+01:00,,,6.1,1639612800000,0.0,,,98.14,,Clear,5.0,40212,Germany
8.8,9.6,11.2,6.0,2021-12-16T00:00:00+01:00,,,8.0,1639612800000,0.0,,,93.42,,Clear,7.7,50670,Germany
14.5,18.8,15.4,24.8,2021-12-16T00:00:00-05:00,,27.8,9.9,1639612800000,3.11,"Drizzle, Mist, Heavy Drizzle, Rain, Heavy Rain, Light Rain",0.0,68.35,46.4,"Rain, Partially cloudy",9.5,7743,Germany
8.6,9.5,12.7,6.5,2021-12-16T00:00:00+01:00,,,7.6,1639612800000,0.0,,,92.83,,Clear,7.5,50858,Germany
7.2,8.7,19.1,9.5,2021-12-16T00:00:00+01:00,,,6.0,1639612800000,0.0,,,85.63,,Clear,4.5,63329,Germany
23.8,27.6,15.5,21.2,2021-12-16T00:00:00-05:00,29.0,18.6,21.6,1639612800000,0.24,"Mist, Light Rain",0.0,77.29,25.9,Rain,,7747,Germany
7.7,8.4,3.8,8.7,2021-12-16T00:00:00+01:00,,,6.8,1639612800000,0.0,,,94.58,,Clear,5.3,58095,Germany
-0.6,1.6,11.9,6.8,2021-12-16T00:00:00+01:00,,4.3,-2.0,1639612800000,0.0,,,93.68,,Clear,-4.5,87435,Germany
6.0,7.8,6.0,6.8,2021-12-16T00:00:00+01:00,,,3.4,1639612800000,0.31,,,98.58,,Rain,3.0,37075,Germany
7.2,9.7,7.3,8.0,2021-12-16T00:00:00+01:00,,5.1,5.7,1639612800000,0.0,"Mist, Fog",,91.41,,Clear,5.0,54636,Germany
3.8,5.7,12.9,12.5,2021-12-16T00:00:00+01:00,,6.5,1.2,1639612800000,0.0,,,90.22,,Clear,0.3,70173,Germany
5.2,6.5,8.5,7.2,2021-12-16T00:00:00+01:00,,2.1,4.3,1639612800000,0.28,Mist,,93.56,,Rain,2.6,90762,Germany
2.5,3.9,11.6,7.4,2021-12-16T00:00:00+01:00,,13.0,0.5,1639612800000,0.09,,,94.79,,Rain,0.2,86316,Germany
7.9,8.3,1.0,7.8,2021-12-16T00:00:00+01:00,,,7.5,1639612800000,0.0,,,97.42,,Clear,6.4,45127,Germany
6.4,7.3,18.9,18.4,2021-12-16T00:00:00+01:00,,,5.3,1639612800000,0.01,,,91.68,,Rain,1.8,99091,Germany
14.6,19.1,15.4,25.2,2021-12-16T00:00:00-05:00,,24.1,10.0,1639612800000,3.1,"Drizzle, Mist, Heavy Drizzle, Rain, Heavy Rain, Light Rain",0.0,68.42,46.4,Rain,,4109,Germany
7.0,8.8,17.1,23.1,2021-12-16T00:00:00+01:00,,2.6,3.9,1639612800000,0.11,,,92.25,,Rain,0.0,13597,Germany
8.3,9.2,19.5,18.0,2021-12-16T00:00:00+01:00,,,6.9,1639612800000,0.04,,,89.76,,Rain,3.9,22609,Germany
7.5,8.7,16.9,20.9,2021-12-16T00:00:00+01:00,,0.0,5.1,1639612800000,0.02,,,94.74,,Rain,1.2,24113,Germany
8.2,9.2,19.7,18.5,2021-12-16T00:00:00+01:00,,,6.8,1639612800000,0.04,,,89.67,,Rain,3.7,22765,Germany
6.1,7.2,13.6,6.3,2021-12-16T00:00:00+01:00,,,4.8,1639612800000,0.0,,,94.06,,Clear,4.5,63584,Germany
7.9,8.5,1.3,7.5,2021-12-16T00:00:00+01:00,,,7.1,1639612800000,0.0,,,97.58,,Clear,6.0,46047,Germany
8.4,9.2,4.4,12.1,2021-12-16T00:00:00+01:00,,,7.3,1639612800000,0.01,,,95.27,,Rain,6.1,49191,Germany
8.7,9.4,8.7,5.3,2021-12-16T00:00:00+01:00,,,7.9,1639612800000,0.0,,,93.67,,Clear,7.5,50765,Germany
5.8,7.2,11.0,6.6,2021-12-16T00:00:00+01:00,,,4.9,1639612800000,0.0,,,96.53,,Clear,4.1,97421,Germany
2.4,3.9,23.0,8.3,2021-12-16T00:00:00+01:00,,0.5,1.2,1639612800000,0.0,,,91.87,,Clear,-0.5,78467,Germany
7.1,8.4,13.5,8.8,2021-12-16T00:00:00+01:00,,,6.0,1639612800000,0.0,,,85.72,,Clear,4.4,60439,Germany
8.4,9.0,8.5,14.5,2021-12-16T00:00:00+01:00,,91.4,7.1,1639612800000,0.1,"Mist, Light Drizzle",,92.43,,"Rain, Overcast",5.1,28237,Germany
8.3,9.3,19.5,18.1,2021-12-16T00:00:00+01:00,,,7.0,1639612800000,0.02,,,89.08,,Rain,4.0,21079,Germany
7.1,9.0,18.1,18.4,2021-12-16T00:00:00+01:00,,3.3,3.6,1639612800000,0.02,,,90.69,,Rain,-0.2,14776,Germany
8.4,9.0,8.5,14.8,2021-12-16T00:00:00+01:00,,91.6,7.0,1639612800000,0.07,"Mist, Light Drizzle",,92.28,,"Rain, Overcast",5.0,28195,Germany
8.5,9.3,4.2,12.4,2021-12-16T00:00:00+01:00,,,8.0,1639612800000,0.0,,,94.89,,Clear,6.2,48143,Germany
8.2,9.2,14.3,17.5,2021-12-16T00:00:00+01:00,,,7.5,1639612800000,0.03,,,93.42,,Rain,4.9,27568,Germany
6.2,9.5,22.1,11.8,2021-12-16T00:00:00+01:00,,13.0,4.3,1639612800000,0.0,,,87.11,,Clear,1.8,66121,Germany
8.7,9.2,2.1,8.9,2021-12-16T00:00:00+01:00,,,7.4,1639612800000,0.0,,,93.92,,Clear,6.4,44579,Germany
8.5,9.3,4.1,11.9,2021-12-16T00:00:00+01:00,,,8.1,1639612800000,0.0,,,94.85,,Clear,6.3,48153,Germany
3.0,5.2,11.9,8.0,2021-12-16T00:00:00+01:00,,6.5,-0.1,1639612800000,0.0,,,90.74,,Clear,-1.7,72622,Germany
8.3,8.7,0.9,7.9,2021-12-16T00:00:00+01:00,,,7.4,1639612800000,0.0,,,95.06,,Clear,6.3,44809,Germany
7.0,8.4,6.6,18.0,2021-12-16T00:00:00+01:00,,1.6,4.7,1639612800000,0.1,,,96.84,,Rain,1.4,24837,Germany
8.3,8.9,3.4,11.6,2021-12-16T00:00:00+01:00,,48.2,7.9,1639612800000,0.0,"Mist, Fog",,96.38,21.6,Partially cloudy,5.8,48431,Germany
2.5,4.1,19.3,10.1,2021-12-16T00:00:00+01:00,,90.0,1.8,1639612800000,0.28,"Drizzle, Mist, Light Drizzle",,94.64,,"Rain, Overcast",-0.7,83301,Germany
8.0,8.3,1.3,7.6,2021-12-16T00:00:00+01:00,,,7.3,1639612800000,0.0,,,96.5,,Clear,6.2,42551,Germany
2.7,4.3,15.7,9.0,2021-12-16T00:00:00+01:00,,13.0,1.0,1639612800000,0.27,,,92.27,,Rain,-0.4,81249,Germany
7.0,9.0,9.8,21.4,2021-12-16T00:00:00+01:00,,68.7,3.0,1639612800000,0.08,Light Drizzle,,90.56,,"Rain, Partially cloudy",-0.5,12529,Germany
8.4,9.6,15.3,10.0,2021-12-16T00:00:00+01:00,,,6.4,1639612800000,0.0,,,92.93,,Clear,4.9,25524,Germany
6.3,7.6,7.6,11.6,2021-12-16T00:00:00+01:00,,,3.4,1639612800000,0.01,,,92.56,,Rain,4.1,34225,Germany
8.4,9.1,2.8,10.3,2021-12-16T00:00:00+01:00,,,7.9,1639612800000,0.1,,,95.07,,Rain,6.3,33602,Germany
8.3,10.0,5.9,10.9,2021-12-16T00:00:00+01:00,,76.9,6.5,1639612800000,0.0,"Mist, Fog, Sky Coverage Increasing, Sky Unchanged",,91.98,18.0,Overcast,4.6,52134,Germany
7.3,8.6,,,2021-12-16T00:00:00+01:00,,,4.4,1639612800000,0.02,,,91.82,,Rain,,38100,Germany
7.9,8.2,1.0,7.8,2021-12-16T00:00:00+01:00,,,7.4,1639612800000,0.0,,,97.68,,Clear,6.3,45472,Germany
8.1,9.2,19.2,17.6,2021-12-16T00:00:00+01:00,,,6.6,1639612800000,0.05,,,90.57,,Rain,3.6,25469,Germany
8.0,9.0,10.0,17.2,2021-12-16T00:00:00+01:00,,0.0,6.7,1639612800000,0.18,,,92.97,,Rain,4.7,30159,Germany
7.7,9.0,16.6,14.7,2021-12-16T00:00:00+01:00,,0.0,5.4,1639612800000,0.0,,,92.23,,Clear,2.5,24534,Germany
7.0,8.9,17.5,20.0,2021-12-16T00:00:00+01:00,,2.6,4.4,1639612800000,0.04,,,91.25,,Rain,1.0,12555,Germany
5.2,6.4,8.5,7.3,2021-12-16T00:00:00+01:00,,2.1,4.2,1639612800000,0.3,Mist,,93.88,,Rain,2.6,90431,Germany
3.8,4.6,6.8,9.4,2021-12-16T00:00:00+01:00,,100.0,3.2,1639612800000,0.27,"Mist, Light Drizzle",,95.75,,"Rain, Overcast",1.5,92318,Germany
7.7,9.5,20.1,16.7,2021-12-16T00:00:00+01:00,,1.2,5.3,1639612800000,0.0,,,89.78,,Clear,2.7,23554,Germany
7.8,8.5,2.5,7.2,2021-12-16T00:00:00+01:00,,,6.3,1639612800000,0.0,,,98.3,,Clear,5.1,47269,Germany
7.3,9.1,14.4,13.8,2021-12-16T00:00:00+01:00,,1.6,3.1,1639612800000,0.0,,,90.94,,Clear,1.7,39104,Germany
7.3,9.1,14.4,13.7,2021-12-16T00:00:00+01:00,,2.2,3.1,1639612800000,0.0,,,91.02,,Clear,1.7,39118,Germany
5.4,6.5,4.5,11.8,2021-12-16T00:00:00+01:00,,,4.7,1639612800000,0.03,,,97.07,,Rain,3.3,96450,Germany
1.7,3.2,19.3,10.1,2021-12-16T00:00:00+01:00,,90.0,1.0,1639612800000,0.82,"Drizzle, Mist, Light Drizzle",,95.99,,"Rain, Overcast",-2.0,83278,Germany
14.6,19.3,15.3,25.6,2021-12-16T00:00:00-05:00,,22.2,10.2,1639612800000,3.1,"Drizzle, Mist, Heavy Drizzle, Rain, Heavy Rain, Light Rain",0.0,68.56,46.4,Rain,,1067,Germany
14.5,18.8,15.4,24.8,2021-12-16T00:00:00-05:00,,28.1,9.9,1639612800000,3.11,"Drizzle, Mist, Heavy Drizzle, Rain, Heavy Rain, Light Rain",0.0,68.35,46.4,"Rain, Partially cloudy",9.4,8056,Germany
2.7,4.3,15.6,9.1,2021-12-16T00:00:00+01:00,,13.0,1.3,1639612800000,0.34,,,92.19,,Rain,-0.6,81829,Germany
4.5,7.0,22.4,8.4,2021-12-16T00:00:00+01:00,,0.0,1.4,1639612800000,0.04,,,88.63,,Rain,-1.1,76532,Germany
6.6,8.1,12.4,6.9,2021-12-16T00:00:00+01:00,,0.0,5.4,1639612800000,0.0,,,91.16,,Clear,4.5,63739,Germany
4.5,7.1,22.6,10.1,2021-12-16T00:00:00+01:00,,77.5,1.4,1639612800000,0.0,Mist,,86.24,14.8,Overcast,-0.7,77656,Germany
2.3,4.4,9.8,6.0,2021-12-16T00:00:00+01:00,,8.7,-0.3,1639612800000,0.05,,,95.49,,Rain,-1.9,73525,Germany
4.6,5.8,8.1,7.6,2021-12-16T00:00:00+01:00,,,3.9,1639612800000,0.44,,,95.71,,Rain,2.2,90473,Germany
3.0,5.3,12.2,9.4,2021-12-16T00:00:00+01:00,,6.5,0.0,1639612800000,0.03,,,94.1,,Rain,-0.7,71034,Germany
7.2,8.3,8.0,11.3,2021-12-16T00:00:00+01:00,,0.0,5.2,1639612800000,0.58,,,94.79,,Rain,3.9,31134,Germany
8.2,9.2,19.8,18.7,2021-12-16T00:00:00+01:00,,,6.6,1639612800000,0.07,,,90.23,,Rain,3.4,22047,Germany
8.1,8.6,7.6,14.2,2021-12-16T00:00:00+01:00,,6.9,7.4,1639612800000,0.3,"Mist, Fog, Sky Coverage Increasing, Sky Unchanged",,97.63,27.9,Rain,5.6,26721,Germany
7.4,8.2,4.5,10.4,2021-12-16T00:00:00+01:00,,,6.5,1639612800000,0.0,,,95.11,,Clear,4.8,58636,Germany
4.6,5.9,7.6,8.9,2021-12-16T00:00:00+01:00,,2.1,3.8,1639612800000,0.25,Mist,,95.29,,Rain,2.1,91126,Germany
7.9,8.6,2.7,7.2,2021-12-16T00:00:00+01:00,,,6.3,1639612800000,0.0,,,97.59,,Clear,5.2,41464,Germany
8.4,9.2,4.5,12.6,2021-12-16T00:00:00+01:00,,,7.4,1639612800000,0.01,,,95.24,,Rain,5.9,49074,Germany
23.5,27.7,15.4,19.9,2021-12-16T00:00:00-05:00,29.1,18.3,21.2,1639612800000,0.24,"Mist, Light Rain",0.0,78.83,25.9,Rain,,9130,Germany
7.3,9.1,14.6,13.8,2021-12-16T00:00:00+01:00,,1.5,3.3,1639612800000,0.01,,,90.88,,Rain,1.8,39128,Germany
7.7,9.5,20.0,16.8,2021-12-16T00:00:00+01:00,,1.2,5.3,1639612800000,0.0,,,89.87,,Clear,2.8,23556,Germany
7.0,8.5,2.6,7.2,2021-12-16T00:00:00+01:00,,,6.0,1639612800000,0.01,,,93.44,,Rain,4.8,56068,Germany
7.0,8.8,17.1,23.1,2021-12-16T00:00:00+01:00,,2.6,3.8,1639612800000,0.11,,,92.26,,Rain,0.0,13581,Germany
7.4,8.9,19.1,9.0,2021-12-16T00:00:00+01:00,,,6.2,1639612800000,0.0,,,84.61,,Clear,5.0,63263,Germany
5.2,7.3,26.1,19.4,2021-12-16T00:00:00+01:00,,0.0,4.0,1639612800000,0.0,,,87.47,,Clear,0.7,67433,Germany
8.5,9.3,4.3,13.3,2021-12-16T00:00:00+01:00,,,8.0,1639612800000,0.01,,,93.21,,Rain,5.7,59065,Germany
2.6,4.1,23.0,13.5,2021-12-16T00:00:00+01:00,,0.1,0.9,1639612800000,0.0,,,91.5,,Clear,-2.9,78224,Germany
7.1,8.7,17.3,8.3,2021-12-16T00:00:00+01:00,,0.0,6.0,1639612800000,0.0,Mist,,85.5,,Clear,4.8,64331,Germany
8.4,9.5,12.7,6.5,2021-12-16T00:00:00+01:00,,,6.9,1639612800000,0.0,,,91.68,,Clear,7.2,51143,Germany
6.6,9.6,21.3,9.6,2021-12-16T00:00:00+01:00,,0.0,3.9,1639612800000,0.0,,,86.14,,Clear,3.6,68519,Germany
5.1,7.3,14.1,5.3,2021-12-16T00:00:00+01:00,,0.0,3.2,1639612800000,0.0,,,90.11,,Clear,2.0,74821,Germany
