temp,maxt,visibility,wspd,datetimeStr,heatindex,cloudcover,mint,datetime,precip,weathertype,snowdepth,humidity,wgust,conditions,windchill,Zipcode,Country
11.0,13.8,15.8,9.3,2021-12-10T00:00:00-05:00,,99.9,7.4,1639094400000,6.5,,,76.13,,"Rain, Overcast",8.5,7743,Germany
3.3,4.3,32.8,26.3,2021-12-10T00:00:00+01:00,,,2.1,1639094400000,0.12,,,80.23,,Rain,-2.0,50858,Germany
1.9,3.5,26.9,12.2,2021-12-10T00:00:00+01:00,,,0.2,1639094400000,1.48,,,88.39,,Rain,-2.0,63329,Germany
21.8,27.8,8.3,12.5,2021-12-10T00:00:00-05:00,29.7,42.7,17.1,1639094400000,0.0,,,86.79,,Partially cloudy,,7747,Germany
1.9,3.6,37.9,21.9,2021-12-10T00:00:00+01:00,,,-1.1,1639094400000,0.0,,,79.83,,Clear,-3.2,58095,Germany
-4.9,1.3,26.5,17.7,2021-12-10T00:00:00+01:00,,2.9,-12.3,1639094400000,3.27,,,88.04,,Rain,-17.7,87435,Germany
1.7,4.1,37.5,18.4,2021-12-10T00:00:00+01:00,,9.8,-2.8,1639094400000,0.0,,,85.87,,Clear,-4.0,37075,Germany
1.1,2.1,29.0,24.5,2021-12-10T00:00:00+01:00,,,0.5,1639094400000,2.43,,,91.01,,Rain,-4.3,54636,Germany
1.3,3.2,33.2,15.5,2021-12-10T00:00:00+01:00,,0.0,-1.2,1639094400000,0.14,,,82.15,,Rain,-5.2,70173,Germany
0.9,1.9,22.2,23.3,2021-12-10T00:00:00+01:00,,0.0,-0.8,1639094400000,0.45,,,88.81,,Rain,-5.2,90762,Germany
-1.4,2.0,18.4,22.5,2021-12-10T00:00:00+01:00,,0.0,-6.3,1639094400000,2.58,,,88.3,,Rain,-10.6,86316,Germany
3.0,4.4,40.0,22.7,2021-12-10T00:00:00+01:00,,,1.0,1639094400000,0.08,,,76.99,,Rain,-2.0,45127,Germany
0.5,3.7,40.0,17.6,2021-12-10T00:00:00+01:00,,,-2.5,1639094400000,0.0,,,85.62,,Clear,-5.9,99091,Germany
11.2,14.1,15.8,9.0,2021-12-10T00:00:00-05:00,,99.9,7.6,1639094400000,6.5,,,76.82,,"Rain, Overcast",8.2,4109,Germany
-0.5,0.3,1.7,11.3,2021-12-10T00:00:00+01:00,,,-1.3,1639094400000,0.61,,,96.9,,Rain,-4.2,13597,Germany
1.9,2.8,8.7,14.4,2021-12-10T00:00:00+01:00,,,1.1,1639094400000,0.02,,,89.69,,Rain,-2.3,22609,Germany
1.9,2.9,6.7,11.9,2021-12-10T00:00:00+01:00,,,1.2,1639094400000,0.05,,,91.95,,Rain,-2.2,24113,Germany
1.9,2.8,8.8,15.2,2021-12-10T00:00:00+01:00,,,1.0,1639094400000,0.01,,,89.56,,Rain,-2.5,22765,Germany
1.9,3.0,25.1,14.2,2021-12-10T00:00:00+01:00,,0.0,0.7,1639094400000,0.65,,,86.89,,Rain,-1.7,63584,Germany
3.3,4.6,39.8,23.4,2021-12-10T00:00:00+01:00,,,0.9,1639094400000,0.06,,,78.03,,Rain,-1.7,46047,Germany
2.2,5.0,28.0,13.2,2021-12-10T00:00:00+01:00,,8.7,-2.0,1639094400000,0.0,,,84.05,,Clear,-1.9,49191,Germany
3.5,4.6,34.5,25.2,2021-12-10T00:00:00+01:00,,,2.2,1639094400000,0.03,,,79.26,,Rain,-1.5,50765,Germany
1.3,1.9,23.0,13.2,2021-12-10T00:00:00+01:00,,,0.6,1639094400000,0.05,,,89.02,,Rain,-3.1,97421,Germany
0.0,3.0,24.3,26.3,2021-12-10T00:00:00+01:00,,0.0,-2.4,1639094400000,1.72,,,89.33,,Rain,-5.0,78467,Germany
1.9,2.9,16.3,17.3,2021-12-10T00:00:00+01:00,,,0.9,1639094400000,1.15,,,87.28,,Rain,-3.4,60439,Germany
3.2,4.8,10.5,16.4,2021-12-10T00:00:00+01:00,,83.0,2.0,1639094400000,0.0,,,83.84,,Overcast,-1.8,28237,Germany
1.9,2.8,8.7,14.5,2021-12-10T00:00:00+01:00,,,1.2,1639094400000,0.01,,,89.11,,Rain,-2.4,21079,Germany
0.1,1.4,2.0,10.0,2021-12-10T00:00:00+01:00,,,-0.6,1639094400000,0.21,,,96.32,,Rain,-3.4,14776,Germany
3.3,4.9,10.0,16.6,2021-12-10T00:00:00+01:00,,83.2,2.0,1639094400000,0.0,,,82.94,,Overcast,-1.6,28195,Germany
2.0,5.2,26.2,12.7,2021-12-10T00:00:00+01:00,,4.3,-2.4,1639094400000,0.03,,,83.05,,Rain,-1.4,48143,Germany
3.0,3.8,12.2,21.7,2021-12-10T00:00:00+01:00,,,2.2,1639094400000,0.0,,,88.91,,Clear,-1.7,27568,Germany
1.7,3.9,19.6,30.2,2021-12-10T00:00:00+01:00,,,0.2,1639094400000,2.62,,,90.61,,Rain,-4.5,66121,Germany
2.1,5.3,38.8,20.6,2021-12-10T00:00:00+01:00,,0.0,-2.8,1639094400000,0.01,,,81.17,,Rain,-5.0,44579,Germany
2.0,5.2,27.1,13.0,2021-12-10T00:00:00+01:00,,4.3,-2.4,1639094400000,0.04,,,82.6,,Rain,-1.5,48153,Germany
1.4,3.3,34.3,16.9,2021-12-10T00:00:00+01:00,,0.0,-1.4,1639094400000,0.24,,,78.97,,Rain,-3.6,72622,Germany
2.5,4.7,37.3,22.3,2021-12-10T00:00:00+01:00,,,-1.0,1639094400000,0.03,,,79.17,,Rain,-3.5,44809,Germany
2.0,2.9,6.9,10.1,2021-12-10T00:00:00+01:00,,,1.4,1639094400000,0.0,,,90.42,,Clear,-1.3,24837,Germany
2.1,5.2,25.4,13.2,2021-12-10T00:00:00+01:00,,6.5,-2.5,1639094400000,0.01,,,84.79,,Rain,-1.3,48431,Germany
-1.4,0.9,31.0,19.8,2021-12-10T00:00:00+01:00,,0.0,-4.5,1639094400000,2.09,,,88.21,,Rain,-9.3,83301,Germany
2.9,4.4,39.9,23.2,2021-12-10T00:00:00+01:00,,,0.5,1639094400000,0.06,,,77.92,,Rain,-1.9,42551,Germany
-0.5,2.1,34.6,18.5,2021-12-10T00:00:00+01:00,,0.2,-4.2,1639094400000,3.38,,,83.66,,Rain,-8.3,81249,Germany
-0.5,0.0,2.1,11.1,2021-12-10T00:00:00+01:00,,92.5,-1.1,1639094400000,1.74,,,96.76,,"Rain, Overcast",-3.8,12529,Germany
2.5,3.2,6.9,10.2,2021-12-10T00:00:00+01:00,,,1.6,1639094400000,0.15,,,91.95,,Rain,-1.1,25524,Germany
1.3,3.8,30.6,13.4,2021-12-10T00:00:00+01:00,,13.0,-1.3,1639094400000,0.0,,,83.63,,Clear,-3.8,34225,Germany
1.8,4.9,40.3,14.3,2021-12-10T00:00:00+01:00,,6.5,-2.9,1639094400000,0.0,,,82.97,,Clear,-3.6,33602,Germany
2.2,3.2,20.9,24.1,2021-12-10T00:00:00+01:00,,,0.6,1639094400000,4.07,,,87.05,,Rain,-2.4,52134,Germany
0.6,2.2,,,2021-12-10T00:00:00+01:00,,,-0.5,1639094400000,0.0,,,90.81,,Clear,,38100,Germany
3.0,4.4,40.1,22.6,2021-12-10T00:00:00+01:00,,,1.2,1639094400000,0.09,,,76.71,,Rain,-1.9,45472,Germany
1.8,2.8,8.5,13.3,2021-12-10T00:00:00+01:00,,,0.8,1639094400000,0.01,,,90.18,,Rain,-2.1,25469,Germany
2.4,4.6,28.4,16.0,2021-12-10T00:00:00+01:00,,3.2,-0.8,1639094400000,0.08,,,84.77,,Rain,-4.6,30159,Germany
1.7,2.7,6.4,10.3,2021-12-10T00:00:00+01:00,,,0.9,1639094400000,0.02,,,91.11,,Rain,-1.9,24534,Germany
-0.9,0.1,1.7,8.9,2021-12-10T00:00:00+01:00,,,-1.7,1639094400000,1.94,,,96.13,,Rain,-3.6,12555,Germany
0.8,1.8,22.1,22.9,2021-12-10T00:00:00+01:00,,0.0,-0.7,1639094400000,0.48,,,89.03,,Rain,-5.1,90431,Germany
-0.3,0.4,17.4,13.8,2021-12-10T00:00:00+01:00,,0.0,-1.1,1639094400000,0.78,,,91.28,,Rain,-4.5,92318,Germany
1.0,2.1,4.4,11.7,2021-12-10T00:00:00+01:00,,,0.4,1639094400000,0.0,,,92.98,,Clear,-3.1,23554,Germany
3.3,4.8,38.9,27.0,2021-12-10T00:00:00+01:00,,,0.2,1639094400000,0.08,,,79.46,,Rain,-1.9,47269,Germany
0.2,2.3,4.3,7.5,2021-12-10T00:00:00+01:00,,2.2,-1.8,1639094400000,0.0,,,97.08,,Clear,-4.1,39104,Germany
0.3,2.3,4.3,7.5,2021-12-10T00:00:00+01:00,,2.2,-1.8,1639094400000,0.0,,,97.14,,Clear,-4.2,39118,Germany
0.3,1.2,17.7,16.9,2021-12-10T00:00:00+01:00,,,-0.8,1639094400000,0.02,,,91.62,,Rain,-4.9,96450,Germany
-1.3,1.6,31.0,19.8,2021-12-10T00:00:00+01:00,,0.0,-5.2,1639094400000,1.91,,,82.98,,Rain,-9.9,83278,Germany
11.4,14.4,15.8,8.8,2021-12-10T00:00:00-05:00,,99.9,7.7,1639094400000,6.5,,,77.55,,"Rain, Overcast",8.3,1067,Germany
10.9,13.7,15.8,9.4,2021-12-10T00:00:00-05:00,,99.9,7.4,1639094400000,6.5,,,76.09,,"Rain, Overcast",8.5,8056,Germany
-0.5,1.8,34.3,19.0,2021-12-10T00:00:00+01:00,,0.4,-3.8,1639094400000,3.4,,,84.14,,Rain,-7.7,81829,Germany
1.5,4.1,26.8,29.3,2021-12-10T00:00:00+01:00,,1.4,-0.7,1639094400000,2.6,,,87.93,,Rain,-4.2,76532,Germany
1.8,3.1,22.9,15.4,2021-12-10T00:00:00+01:00,,0.0,0.7,1639094400000,1.04,,,87.4,,Rain,-2.3,63739,Germany
2.6,5.0,25.5,24.1,2021-12-10T00:00:00+01:00,,,0.0,1639094400000,3.15,,,83.5,,Rain,-2.9,77656,Germany
0.4,2.5,18.6,23.6,2021-12-10T00:00:00+01:00,,0.0,-1.5,1639094400000,1.4,,,84.44,,Rain,-5.3,73525,Germany
0.4,1.5,21.5,20.2,2021-12-10T00:00:00+01:00,,0.0,-0.5,1639094400000,0.66,,,90.44,,Rain,-4.7,90473,Germany
0.3,2.3,33.9,15.8,2021-12-10T00:00:00+01:00,,0.0,-1.9,1639094400000,0.34,,,86.61,,Rain,-4.9,71034,Germany
1.9,4.2,34.9,16.0,2021-12-10T00:00:00+01:00,,2.0,-2.8,1639094400000,0.01,,,83.44,,Rain,-1.0,31134,Germany
1.8,2.8,8.9,15.5,2021-12-10T00:00:00+01:00,,,0.8,1639094400000,0.0,,,90.08,,Clear,-2.6,22047,Germany
2.4,4.7,16.8,17.6,2021-12-10T00:00:00+01:00,,6.5,-2.3,1639094400000,0.0,,,91.24,,Clear,-4.5,26721,Germany
1.5,3.6,38.4,18.9,2021-12-10T00:00:00+01:00,,0.0,-1.8,1639094400000,0.0,,,80.43,,Clear,-3.3,58636,Germany
0.4,1.4,20.5,15.2,2021-12-10T00:00:00+01:00,,0.0,-0.8,1639094400000,0.66,,,89.89,,Rain,-4.2,91126,Germany
3.4,4.8,38.8,27.8,2021-12-10T00:00:00+01:00,,,0.6,1639094400000,0.05,,,80.15,,Rain,-2.0,41464,Germany
2.2,5.0,26.8,12.3,2021-12-10T00:00:00+01:00,,8.7,-2.2,1639094400000,0.0,,,84.12,,Clear,-1.7,49074,Germany
21.9,28.0,8.1,12.0,2021-12-10T00:00:00-05:00,29.8,43.9,17.3,1639094400000,0.0,,,87.22,,Partially cloudy,,9130,Germany
0.2,2.2,4.2,7.3,2021-12-10T00:00:00+01:00,,2.2,-1.7,1639094400000,0.0,,,97.1,,Clear,-4.0,39128,Germany
0.9,2.0,4.3,11.5,2021-12-10T00:00:00+01:00,,,0.3,1639094400000,0.0,,,93.01,,Clear,-3.1,23556,Germany
1.1,2.2,21.6,21.5,2021-12-10T00:00:00+01:00,,,0.1,1639094400000,0.41,,,88.52,,Rain,-4.4,56068,Germany
-0.5,0.3,1.7,11.3,2021-12-10T00:00:00+01:00,,,-1.3,1639094400000,0.54,,,96.9,,Rain,-4.3,13581,Germany
2.3,3.5,26.0,13.0,2021-12-10T00:00:00+01:00,,,1.1,1639094400000,1.2,,,86.68,,Rain,-1.3,63263,Germany
-0.7,0.8,10.8,38.7,2021-12-10T00:00:00+01:00,,,-2.3,1639094400000,2.5,,,94.66,,Rain,-9.0,67433,Germany
2.0,5.0,38.2,20.9,2021-12-10T00:00:00+01:00,,0.0,-2.2,1639094400000,0.01,,,80.01,,Rain,-1.5,59065,Germany
-0.2,2.3,24.3,26.3,2021-12-10T00:00:00+01:00,,0.0,-3.1,1639094400000,2.79,,,94.28,,Rain,-4.8,78224,Germany
1.6,3.4,27.2,12.3,2021-12-10T00:00:00+01:00,,,-0.6,1639094400000,1.83,,,90.16,,Rain,-2.9,64331,Germany
3.0,4.2,32.8,26.3,2021-12-10T00:00:00+01:00,,,1.8,1639094400000,0.1,,,81.87,,Rain,-2.1,51143,Germany
2.4,3.8,29.6,20.4,2021-12-10T00:00:00+01:00,,4.3,-0.6,1639094400000,1.28,,,86.22,,Rain,-2.9,68519,Germany
1.0,2.6,23.4,19.6,2021-12-10T00:00:00+01:00,,4.3,-0.6,1639094400000,3.43,,,89.36,,Rain,-4.5,74821,Germany
-0.7,0.1,1.7,9.3,2021-12-10T00:00:00+01:00,,,-1.5,1639094400000,1.46,,,96.23,,Rain,-4.0,13439,Germany
-0.7,0.2,1.7,10.1,2021-12-10T00:00:00+01:00,,,-1.5,1639094400000,1.25,,,96.52,,Rain,-4.0,85046,Germany
2.9,4.9,22.4,15.8,2021-12-10T00:00:00+01:00,,6.5,-0.7,1639094400000,0.0,,,88.68,,Clear,-2.3,26871,Germany
2.0,3.0,13.8,12.7,2021-12-10T00:00:00+01:00,,0.0,1.3,1639094400000,0.01,,,89.0,,Rain,-1.9,21244,Germany
