temp,maxt,visibility,wspd,datetimeStr,heatindex,cloudcover,mint,datetime,precip,weathertype,snowdepth,humidity,wgust,conditions,windchill,Zipcode,Country
3.3,5.0,9.5,31.7,2021-12-02T00:00:00+01:00,,88.5,0.0,1638403200000.0,0.0,,,85.87,,Overcast,-3.2,89250,Germany
3.7,6.0,10.0,16.6,2021-12-02T00:00:00+01:00,,84.7,2.0,1638403200000.0,0.0,,,79.65,29.5,Overcast,-0.8,93073,Germany
3.5,7.0,10.0,57.6,2021-12-02T00:00:00+01:00,,52.4,2.0,1638403200000.0,0.0,,,68.5,79.6,Partially cloudy,-4.2,10179,Germany
3.4,5.0,9.9,25.9,2021-12-02T00:00:00+01:00,,73.1,2.0,1638403200000.0,0.0,,,87.56,,Partially cloudy,-3.5,71332,Germany
3.5,7.0,10.0,57.6,2021-12-02T00:00:00+01:00,,52.4,2.0,1638403200000.0,0.0,,,68.5,79.6,Partially cloudy,-4.2,12351,Germany
4.3,6.0,10.0,16.6,2021-12-02T00:00:00+01:00,,86.9,3.0,1638403200000.0,0.0,,,72.19,,Overcast,0.0,55128,Germany
3.4,5.0,9.9,25.9,2021-12-02T00:00:00+01:00,,73.1,2.0,1638403200000.0,0.0,,,87.56,,Partially cloudy,-3.5,73230,Germany
3.5,7.0,10.0,57.6,2021-12-02T00:00:00+01:00,,52.4,2.0,1638403200000.0,0.0,,,68.5,79.6,Partially cloudy,-4.2,13507,Germany
3.2,5.0,8.9,25.9,2021-12-02T00:00:00+01:00,,95.6,0.0,1638403200000.0,0.0,,,99.6,37.1,Overcast,-2.4,97080,Germany
1.9,3.1,9.6,43.1,2021-12-02T00:00:00+01:00,,35.6,0.9,1638403200000.0,0.0,,,73.88,70.2,Partially cloudy,-4.2,22529,Germany
4.7,6.0,10.0,33.5,2021-12-02T00:00:00+01:00,,69.0,3.0,1638403200000.0,0.0,,,81.88,,Partially cloudy,-1.8,84030,Germany
2.9,5.0,10.0,35.2,2021-12-02T00:00:00+01:00,,52.3,1.0,1638403200000.0,0.0,,,76.95,55.4,Partially cloudy,-2.5,38440,Germany
3.9,4.9,9.9,19.7,2021-12-02T00:00:00+01:00,,87.1,3.0,1638403200000.0,0.0,,,87.12,44.6,Overcast,-1.1,45326,Germany
4.1,5.0,10.0,27.7,2021-12-02T00:00:00+01:00,,72.4,3.0,1638403200000.0,0.0,,,88.77,,Partially cloudy,-2.4,50667,Germany
1.9,4.0,9.5,40.7,2021-12-02T00:00:00+01:00,,62.8,0.0,1638403200000.0,0.0,,,88.71,,Partially cloudy,-4.4,99423,Germany
4.7,6.0,10.0,17.9,2021-12-02T00:00:00+01:00,,82.3,3.7,1638403200000.0,0.0,,,81.63,,Overcast,0.0,64646,Germany
4.0,5.0,10.0,17.8,2021-12-02T00:00:00+01:00,,79.9,2.8,1638403200000.0,0.0,,,87.53,44.6,Overcast,-1.0,47803,Germany
1.7,2.7,8.9,43.7,2021-12-02T00:00:00+01:00,,45.7,0.7,1638403200000.0,0.0,,,76.65,69.2,Partially cloudy,-4.3,21339,Germany
4.6,5.8,9.9,22.1,2021-12-02T00:00:00+01:00,,72.4,2.8,1638403200000.0,0.0,,,99.13,,Partially cloudy,-1.1,67663,Germany
0.6,2.3,6.6,24.8,2021-12-02T00:00:00+01:00,,94.4,-0.6,1638403200000.0,0.0,,,96.46,,Overcast,-6.4,57076,Germany
4.3,6.0,9.8,29.2,2021-12-02T00:00:00+01:00,,83.7,0.3,1638403200000.0,0.0,,,81.23,46.4,Overcast,-3.8,80331,Germany
4.3,6.0,9.7,32.2,2021-12-02T00:00:00+01:00,,87.9,0.1,1638403200000.0,0.0,,,80.13,46.4,Overcast,-4.4,81477,Germany
10.8,14.4,16.0,23.3,2021-12-02T00:00:00-05:00,,61.0,9.0,1638403200000.0,0.0,,,84.29,44.1,Partially cloudy,7.9,4209,Germany
4.3,6.0,9.7,28.9,2021-12-02T00:00:00+01:00,,84.1,0.3,1638403200000.0,0.0,,,81.36,46.4,Overcast,-3.8,85757,Germany
3.5,5.4,9.4,22.7,2021-12-02T00:00:00+01:00,,82.0,1.5,1638403200000.0,0.0,,,92.4,,Overcast,-2.2,52062,Germany
8.6,11.1,13.7,12.0,2021-12-02T00:00:00-05:00,,66.2,6.8,1638403200000.0,0.41,,,65.99,,"Rain, Partially cloudy",5.7,1069,Germany
5.1,7.0,10.0,22.3,2021-12-02T00:00:00+01:00,,94.2,4.0,1638403200000.0,0.0,,,81.54,,Overcast,0.0,88212,Germany
4.0,5.0,9.9,19.8,2021-12-02T00:00:00+01:00,,85.3,3.0,1638403200000.0,0.0,,,86.95,44.6,Overcast,-1.0,47051,Germany
2.9,5.0,10.0,34.7,2021-12-02T00:00:00+01:00,,54.3,1.0,1638403200000.0,0.0,,,78.34,55.4,Partially cloudy,-2.5,31228,Germany
4.1,5.0,10.0,27.2,2021-12-02T00:00:00+01:00,,73.8,2.9,1638403200000.0,0.0,,,88.45,44.6,Partially cloudy,-2.2,51103,Germany
2.5,4.6,9.6,29.5,2021-12-02T00:00:00+01:00,,78.3,0.6,1638403200000.0,0.0,,,86.19,55.4,Overcast,-3.2,32457,Germany
4.7,6.0,10.0,18.2,2021-12-02T00:00:00+01:00,,84.4,3.8,1638403200000.0,0.0,,,82.22,,Overcast,0.0,69469,Germany
2.0,4.0,9.8,31.7,2021-12-02T00:00:00+01:00,,73.6,0.0,1638403200000.0,0.0,,,85.07,40.7,Partially cloudy,-4.3,26121,Germany
0.5,1.0,3.8,37.1,2021-12-02T00:00:00+01:00,,91.0,0.0,1638403200000.0,0.0,,,94.88,,Overcast,-7.2,18437,Germany
3.5,7.0,10.0,57.6,2021-12-02T00:00:00+01:00,,52.4,2.0,1638403200000.0,0.0,,,68.5,79.6,Partially cloudy,-4.2,13357,Germany
2.0,3.3,9.2,43.9,2021-12-02T00:00:00+01:00,,42.0,0.9,1638403200000.0,0.0,,,74.51,69.7,Partially cloudy,-4.1,20095,Germany
1.9,3.0,9.8,42.8,2021-12-02T00:00:00+01:00,,33.8,0.9,1638403200000.0,0.0,,,73.84,70.3,Partially cloudy,-4.3,22850,Germany
4.1,5.0,9.9,22.3,2021-12-02T00:00:00+01:00,,88.0,3.0,1638403200000.0,0.0,,,86.92,44.6,Overcast,-1.0,40721,Germany
3.5,7.0,10.0,57.6,2021-12-02T00:00:00+01:00,,52.4,2.0,1638403200000.0,0.0,,,68.5,79.6,Partially cloudy,-4.2,14473,Germany
3.7,6.0,10.0,16.6,2021-12-02T00:00:00+01:00,,84.7,2.0,1638403200000.0,0.0,,,79.65,29.5,Overcast,-0.8,94315,Germany
3.2,5.0,9.4,24.8,2021-12-02T00:00:00+01:00,,83.5,0.7,1638403200000.0,0.0,,,86.64,,Overcast,-2.9,89077,Germany
3.4,5.0,9.9,25.9,2021-12-02T00:00:00+01:00,,73.1,2.0,1638403200000.0,0.0,,,87.56,,Partially cloudy,-3.5,72762,Germany
4.0,5.9,9.9,22.3,2021-12-02T00:00:00+01:00,,88.0,1.9,1638403200000.0,0.0,,,87.11,37.1,Overcast,-2.3,90403,Germany
4.4,5.5,10.0,24.1,2021-12-02T00:00:00+01:00,,78.9,2.3,1638403200000.0,0.0,,,84.61,,Overcast,-0.5,83026,Germany
4.3,6.0,9.8,29.2,2021-12-02T00:00:00+01:00,,84.2,0.3,1638403200000.0,0.0,,,81.24,46.4,Overcast,-3.8,80993,Germany
4.0,5.0,10.0,17.8,2021-12-02T00:00:00+01:00,,80.2,2.8,1638403200000.0,0.0,,,87.51,44.6,Overcast,-0.9,47798,Germany
2.1,4.0,9.8,20.5,2021-12-02T00:00:00+01:00,,89.1,0.0,1638403200000.0,0.0,,,89.74,38.9,Overcast,-3.2,33098,Germany
4.8,6.6,9.6,15.3,2021-12-02T00:00:00+01:00,,88.2,3.7,1638403200000.0,0.0,,,86.26,,Overcast,0.5,76137,Germany
3.4,4.8,10.0,21.2,2021-12-02T00:00:00+01:00,,84.3,1.8,1638403200000.0,0.0,,,88.83,,Overcast,-2.8,66740,Germany
4.6,6.0,9.8,20.5,2021-12-02T00:00:00+01:00,,89.4,2.0,1638403200000.0,0.0,,,87.72,,Overcast,-1.6,79115,Germany
4.3,6.0,10.0,16.6,2021-12-02T00:00:00+01:00,,86.9,3.0,1638403200000.0,0.0,,,72.19,,Overcast,0.0,65549,Germany
3.5,5.0,9.4,25.9,2021-12-02T00:00:00+01:00,,90.5,1.0,1638403200000.0,0.0,,,88.65,,Overcast,-3.8,74076,Germany
3.5,7.0,10.0,57.6,2021-12-02T00:00:00+01:00,,52.4,2.0,1638403200000.0,0.0,,,68.5,79.6,Partially cloudy,-4.2,14480,Germany
15.3,22.6,15.7,11.7,2021-12-02T00:00:00-05:00,,4.2,12.0,1638403200000.0,0.0,,,90.12,22.3,Clear,,9111,Germany
4.8,6.0,10.0,18.4,2021-12-02T00:00:00+01:00,,81.4,3.9,1638403200000.0,0.0,,,84.82,,Overcast,0.0,69126,Germany
3.8,5.3,9.6,21.0,2021-12-02T00:00:00+01:00,,79.6,2.4,1638403200000.0,0.0,,,89.99,44.6,Overcast,-1.7,52349,Germany
4.6,6.0,9.8,20.5,2021-12-02T00:00:00+01:00,,89.4,2.0,1638403200000.0,0.0,,,87.72,,Overcast,-1.6,79098,Germany
4.8,6.0,10.0,18.3,2021-12-02T00:00:00+01:00,,83.9,3.9,1638403200000.0,0.0,,,84.65,,Overcast,0.0,68161,Germany
4.8,6.4,9.6,17.6,2021-12-02T00:00:00+01:00,,88.6,3.5,1638403200000.0,0.0,,,86.38,,Overcast,0.5,76135,Germany
3.4,5.0,9.8,23.1,2021-12-02T00:00:00+01:00,,92.7,1.3,1638403200000.0,0.0,,,87.78,44.6,Overcast,-3.3,44149,Germany
3.4,5.0,9.9,25.9,2021-12-02T00:00:00+01:00,,73.1,2.0,1638403200000.0,0.0,,,87.56,,Partially cloudy,-3.5,71634,Germany
4.6,6.0,10.0,18.4,2021-12-02T00:00:00+01:00,,64.2,4.0,1638403200000.0,0.0,,,85.67,,Partially cloudy,0.0,60313,Germany
1.8,2.9,9.4,43.2,2021-12-02T00:00:00+01:00,,38.6,0.9,1638403200000.0,0.0,,,75.01,69.9,Partially cloudy,-4.3,24558,Germany
2.9,5.0,10.0,35.2,2021-12-02T00:00:00+01:00,,59.9,1.0,1638403200000.0,0.0,,,82.73,55.4,Partially cloudy,-2.8,30916,Germany
3.4,5.0,9.9,25.9,2021-12-02T00:00:00+01:00,,73.1,2.0,1638403200000.0,0.0,,,87.56,,Partially cloudy,-3.5,70469,Germany
4.4,6.0,9.8,30.1,2021-12-02T00:00:00+01:00,,82.5,0.4,1638403200000.0,0.0,,,80.88,46.4,Overcast,-3.6,81737,Germany
8.6,10.9,13.8,26.2,2021-12-02T00:00:00-05:00,,35.9,6.7,1638403200000.0,0.0,,,74.02,43.4,Partially cloudy,3.2,1139,Germany
1.9,4.0,9.5,40.7,2021-12-02T00:00:00+01:00,,62.8,0.0,1638403200000.0,0.0,,,88.71,,Partially cloudy,-4.4,99734,Germany
4.1,6.0,9.9,22.3,2021-12-02T00:00:00+01:00,,88.0,2.0,1638403200000.0,0.0,,,87.01,,Overcast,-2.3,96215,Germany
4.1,5.0,9.9,21.5,2021-12-02T00:00:00+01:00,,86.3,3.0,1638403200000.0,0.0,,,86.7,44.6,Overcast,-1.0,40212,Germany
4.1,5.0,10.0,27.7,2021-12-02T00:00:00+01:00,,72.4,3.0,1638403200000.0,0.0,,,88.77,,Partially cloudy,-2.4,50670,Germany
10.8,14.2,16.0,24.5,2021-12-02T00:00:00-05:00,,60.2,9.0,1638403200000.0,0.0,,,83.58,44.7,Partially cloudy,8.0,7743,Germany
4.1,5.0,10.0,27.7,2021-12-02T00:00:00+01:00,,72.4,3.0,1638403200000.0,0.0,,,88.77,,Partially cloudy,-2.4,50858,Germany
4.6,6.0,10.0,18.4,2021-12-02T00:00:00+01:00,,64.2,4.0,1638403200000.0,0.0,,,85.67,,Partially cloudy,0.0,63329,Germany
15.4,22.6,15.7,11.3,2021-12-02T00:00:00-05:00,,4.2,12.0,1638403200000.0,0.0,,,89.5,22.3,Clear,,7747,Germany
3.5,4.9,9.8,22.7,2021-12-02T00:00:00+01:00,,91.5,1.5,1638403200000.0,0.0,,,87.74,44.6,Overcast,-3.1,58095,Germany
3.3,5.0,9.5,31.7,2021-12-02T00:00:00+01:00,,88.5,0.0,1638403200000.0,0.0,,,85.87,,Overcast,-3.2,87435,Germany
2.0,3.0,9.0,22.3,2021-12-02T00:00:00+01:00,,83.8,1.0,1638403200000.0,0.0,,,86.17,,Overcast,-2.8,37075,Germany
2.4,3.9,9.9,18.4,2021-12-02T00:00:00+01:00,,83.3,0.9,1638403200000.0,0.0,,,86.02,,Overcast,-3.4,54636,Germany
3.4,5.0,9.9,25.9,2021-12-02T00:00:00+01:00,,73.1,2.0,1638403200000.0,0.0,,,87.56,,Partially cloudy,-3.5,70173,Germany
4.0,5.9,9.9,22.3,2021-12-02T00:00:00+01:00,,88.1,1.9,1638403200000.0,0.0,,,87.28,37.1,Overcast,-2.3,90762,Germany
3.9,6.0,9.7,22.5,2021-12-02T00:00:00+01:00,,83.0,0.0,1638403200000.0,0.0,,,86.25,46.4,Overcast,-4.5,86316,Germany
3.9,5.0,9.9,19.7,2021-12-02T00:00:00+01:00,,86.9,3.0,1638403200000.0,0.0,,,87.07,44.6,Overcast,-1.1,45127,Germany
1.9,4.0,9.5,40.7,2021-12-02T00:00:00+01:00,,62.8,0.0,1638403200000.0,0.0,,,88.71,,Partially cloudy,-4.4,99091,Germany
10.8,14.4,16.0,23.3,2021-12-02T00:00:00-05:00,,61.0,9.0,1638403200000.0,0.0,,,84.3,44.1,Partially cloudy,7.9,4109,Germany
3.5,7.0,10.0,57.6,2021-12-02T00:00:00+01:00,,52.4,2.0,1638403200000.0,0.0,,,68.5,79.6,Partially cloudy,-4.2,13597,Germany
2.2,3.9,7.9,46.1,2021-12-02T00:00:00+01:00,,59.5,0.9,1638403200000.0,0.0,,,75.91,68.6,Partially cloudy,-3.7,22609,Germany
0.3,1.0,9.6,37.3,2021-12-02T00:00:00+01:00,,69.5,0.0,1638403200000.0,0.0,,,79.45,58.1,Partially cloudy,-7.1,24113,Germany
2.1,3.6,8.6,45.0,2021-12-02T00:00:00+01:00,,50.4,0.9,1638403200000.0,0.0,,,75.17,69.2,Partially cloudy,-3.8,22765,Germany
4.6,6.0,10.0,18.4,2021-12-02T00:00:00+01:00,,64.2,4.0,1638403200000.0,0.0,,,85.67,,Partially cloudy,0.0,63584,Germany
4.0,5.0,9.9,19.6,2021-12-02T00:00:00+01:00,,86.0,3.0,1638403200000.0,0.0,,,87.03,44.6,Overcast,-1.0,46047,Germany
2.9,4.0,9.6,24.1,2021-12-02T00:00:00+01:00,,81.3,2.0,1638403200000.0,0.0,,,91.25,,Overcast,-2.3,49191,Germany
4.1,5.0,10.0,27.7,2021-12-02T00:00:00+01:00,,72.4,3.0,1638403200000.0,0.0,,,88.77,,Partially cloudy,-2.4,50765,Germany
3.2,5.0,8.9,25.9,2021-12-02T00:00:00+01:00,,95.6,0.0,1638403200000.0,0.0,,,99.6,37.1,Overcast,-2.4,97421,Germany
5.1,7.0,10.0,22.3,2021-12-02T00:00:00+01:00,,94.2,4.0,1638403200000.0,0.0,,,81.54,,Overcast,0.0,78467,Germany
4.6,6.0,10.0,18.4,2021-12-02T00:00:00+01:00,,64.2,4.0,1638403200000.0,0.0,,,85.67,,Partially cloudy,0.0,60439,Germany
2.0,4.0,9.8,31.7,2021-12-02T00:00:00+01:00,,73.6,0.0,1638403200000.0,0.0,,,85.07,40.7,Partially cloudy,-4.3,28237,Germany
2.1,3.4,8.6,44.8,2021-12-02T00:00:00+01:00,,49.9,0.9,1638403200000.0,0.0,,,75.36,69.2,Partially cloudy,-3.9,21079,Germany
3.5,7.0,10.0,57.6,2021-12-02T00:00:00+01:00,,52.4,2.0,1638403200000.0,0.0,,,68.5,79.6,Partially cloudy,-4.2,14776,Germany
2.0,4.0,9.8,31.7,2021-12-02T00:00:00+01:00,,73.6,0.0,1638403200000.0,0.0,,,85.07,40.7,Partially cloudy,-4.3,28195,Germany
2.8,4.1,9.7,23.2,2021-12-02T00:00:00+01:00,,81.9,0.9,1638403200000.0,0.0,,,90.81,38.9,Overcast,-2.1,48143,Germany
2.0,4.0,9.8,31.7,2021-12-02T00:00:00+01:00,,73.6,0.0,1638403200000.0,0.0,,,85.07,40.7,Partially cloudy,-4.3,27568,Germany
3.5,5.0,10.0,22.2,2021-12-02T00:00:00+01:00,,81.6,2.0,1638403200000.0,0.0,,,89.21,,Overcast,-2.8,66121,Germany
3.4,4.9,9.7,22.4,2021-12-02T00:00:00+01:00,,92.2,1.4,1638403200000.0,0.0,,,87.92,44.6,Overcast,-3.0,44579,Germany
2.8,4.1,9.7,22.8,2021-12-02T00:00:00+01:00,,83.0,0.9,1638403200000.0,0.0,,,90.57,38.9,Overcast,-2.0,48153,Germany
3.4,5.0,9.9,25.9,2021-12-02T00:00:00+01:00,,73.1,2.0,1638403200000.0,0.0,,,87.56,,Partially cloudy,-3.5,72622,Germany
3.6,5.0,9.8,21.3,2021-12-02T00:00:00+01:00,,91.9,2.1,1638403200000.0,0.0,,,87.33,44.6,Overcast,-2.4,44809,Germany
0.7,1.8,9.5,41.4,2021-12-02T00:00:00+01:00,,81.0,0.0,1638403200000.0,0.0,,,79.62,72.4,Overcast,-7.3,24837,Germany
2.9,4.0,9.6,24.1,2021-12-02T00:00:00+01:00,,80.8,2.0,1638403200000.0,0.0,,,91.32,,Overcast,-2.3,48431,Germany
4.4,6.0,10.0,13.0,2021-12-02T00:00:00+01:00,,88.0,4.0,1638403200000.0,0.0,,,87.51,,Overcast,0.8,83301,Germany
4.0,5.0,9.9,20.6,2021-12-02T00:00:00+01:00,,84.3,3.0,1638403200000.0,0.0,,,87.12,44.6,Overcast,-1.0,42551,Germany
4.3,6.0,9.7,31.5,2021-12-02T00:00:00+01:00,,88.7,0.1,1638403200000.0,0.0,,,80.43,46.4,Overcast,-4.6,81249,Germany
3.5,7.0,10.0,57.6,2021-12-02T00:00:00+01:00,,52.4,2.0,1638403200000.0,0.0,,,68.5,79.6,Partially cloudy,-4.2,12529,Germany
2.0,3.4,8.9,44.3,2021-12-02T00:00:00+01:00,,47.2,1.0,1638403200000.0,0.0,,,74.64,69.5,Partially cloudy,-3.9,25524,Germany
2.2,4.0,9.4,21.9,2021-12-02T00:00:00+01:00,,83.2,0.0,1638403200000.0,0.0,,,87.66,38.9,Overcast,-3.6,34225,Germany
2.3,4.0,9.7,21.9,2021-12-02T00:00:00+01:00,,85.1,0.3,1638403200000.0,0.0,,,90.41,38.9,Overcast,-2.6,33602,Germany
3.7,5.7,9.2,26.3,2021-12-02T00:00:00+01:00,,80.5,1.8,1638403200000.0,0.0,,,92.26,,Overcast,-2.7,52134,Germany
2.9,5.0,10.0,35.3,2021-12-02T00:00:00+01:00,,51.8,1.0,1638403200000.0,0.0,,,76.64,55.4,Partially cloudy,-2.6,38100,Germany
4.0,5.0,9.9,19.8,2021-12-02T00:00:00+01:00,,86.2,2.9,1638403200000.0,0.0,,,86.97,44.6,Overcast,-1.0,45472,Germany
2.0,3.4,9.0,44.3,2021-12-02T00:00:00+01:00,,46.6,1.0,1638403200000.0,0.0,,,74.59,69.6,Partially cloudy,-4.0,25469,Germany
2.9,5.0,10.0,35.2,2021-12-02T00:00:00+01:00,,60.2,1.0,1638403200000.0,0.0,,,82.87,55.4,Partially cloudy,-2.8,30159,Germany
1.1,1.9,9.3,40.4,2021-12-02T00:00:00+01:00,,57.7,0.4,1638403200000.0,0.0,,,77.21,63.4,Partially cloudy,-5.3,24534,Germany
3.5,7.0,10.0,57.6,2021-12-02T00:00:00+01:00,,52.4,2.0,1638403200000.0,0.0,,,68.5,79.6,Partially cloudy,-4.2,12555,Germany
4.0,5.9,9.9,22.3,2021-12-02T00:00:00+01:00,,88.1,1.9,1638403200000.0,0.0,,,87.29,37.1,Overcast,-2.3,90431,Germany
3.7,6.0,10.0,18.6,2021-12-02T00:00:00+01:00,,86.0,1.7,1638403200000.0,0.0,,,82.33,29.5,Overcast,-1.1,92318,Germany
0.3,1.0,9.1,40.7,2021-12-02T00:00:00+01:00,,35.5,0.0,1638403200000.0,0.0,,,84.21,68.3,Partially cloudy,-7.4,23554,Germany
4.0,4.9,9.9,21.2,2021-12-02T00:00:00+01:00,,86.3,3.0,1638403200000.0,0.0,,,86.75,44.6,Overcast,-1.0,47269,Germany
3.1,5.0,10.0,35.3,2021-12-02T00:00:00+01:00,,56.5,1.0,1638403200000.0,0.0,,,75.99,55.4,Partially cloudy,-2.6,39104,Germany
3.1,5.0,10.0,35.3,2021-12-02T00:00:00+01:00,,56.5,1.0,1638403200000.0,0.0,,,75.99,55.4,Partially cloudy,-2.6,39118,Germany
1.9,4.0,9.5,40.7,2021-12-02T00:00:00+01:00,,62.8,0.0,1638403200000.0,0.0,,,88.71,,Partially cloudy,-4.4,96450,Germany
4.4,6.0,10.0,13.0,2021-12-02T00:00:00+01:00,,88.0,4.0,1638403200000.0,0.0,,,87.51,,Overcast,0.8,83278,Germany
10.8,14.6,16.0,22.0,2021-12-02T00:00:00-05:00,,61.7,9.0,1638403200000.0,0.0,,,84.89,43.7,Partially cloudy,7.9,1067,Germany
10.8,14.1,16.0,24.6,2021-12-02T00:00:00-05:00,,60.1,9.0,1638403200000.0,0.0,,,83.53,44.7,Partially cloudy,8.0,8056,Germany
4.4,6.0,9.9,30.3,2021-12-02T00:00:00+01:00,,80.0,0.5,1638403200000.0,0.0,,,81.24,46.4,Overcast,-3.2,81829,Germany
5.2,6.9,9.4,20.1,2021-12-02T00:00:00+01:00,,91.7,3.9,1638403200000.0,0.0,,,86.61,,Overcast,0.9,76532,Germany
4.4,6.0,10.0,17.2,2021-12-02T00:00:00+01:00,,70.8,2.9,1638403200000.0,0.0,,,80.85,,Partially cloudy,0.0,63739,Germany
4.7,5.5,9.9,15.5,2021-12-02T00:00:00+01:00,,88.0,3.4,1638403200000.0,0.0,,,86.45,,Overcast,-0.2,77656,Germany
3.4,5.0,9.6,21.3,2021-12-02T00:00:00+01:00,,84.5,1.3,1638403200000.0,0.0,,,88.11,,Overcast,-3.7,73525,Germany
4.1,6.0,9.9,22.3,2021-12-02T00:00:00+01:00,,88.0,2.0,1638403200000.0,0.0,,,87.01,,Overcast,-2.3,90473,Germany
3.4,5.0,9.9,25.9,2021-12-02T00:00:00+01:00,,73.1,2.0,1638403200000.0,0.0,,,87.56,,Partially cloudy,-3.5,71034,Germany
2.9,5.0,10.0,34.5,2021-12-02T00:00:00+01:00,,56.6,0.9,1638403200000.0,0.0,,,80.05,55.4,Partially cloudy,-2.5,31134,Germany
1.9,3.0,9.6,43.0,2021-12-02T00:00:00+01:00,,35.6,0.9,1638403200000.0,0.0,,,74.06,70.2,Partially cloudy,-4.3,22047,Germany
1.9,4.0,9.2,20.5,2021-12-02T00:00:00+01:00,,68.1,0.0,1638403200000.0,0.0,,,90.08,,Partially cloudy,-3.2,26721,Germany
3.4,4.9,9.7,23.5,2021-12-02T00:00:00+01:00,,93.0,1.2,1638403200000.0,0.0,,,87.82,44.6,Overcast,-3.4,58636,Germany
4.1,6.0,9.9,22.3,2021-12-02T00:00:00+01:00,,88.0,2.0,1638403200000.0,0.0,,,87.01,,Overcast,-2.3,91126,Germany
4.1,5.0,9.9,18.5,2021-12-02T00:00:00+01:00,,82.2,3.0,1638403200000.0,0.0,,,87.26,44.6,Overcast,-0.9,41464,Germany
2.9,4.0,9.6,24.1,2021-12-02T00:00:00+01:00,,81.3,2.0,1638403200000.0,0.0,,,91.25,,Overcast,-2.3,49074,Germany
15.3,22.5,15.7,11.8,2021-12-02T00:00:00-05:00,,4.2,12.0,1638403200000.0,0.0,,,90.23,22.3,Clear,,9130,Germany
3.1,5.0,10.0,35.3,2021-12-02T00:00:00+01:00,,56.5,1.0,1638403200000.0,0.0,,,75.99,55.4,Partially cloudy,-2.6,39128,Germany
0.3,1.0,9.1,40.7,2021-12-02T00:00:00+01:00,,35.5,0.0,1638403200000.0,0.0,,,84.19,68.3,Partially cloudy,-7.3,23556,Germany
