temp,maxt,visibility,wspd,datetimeStr,heatindex,cloudcover,mint,datetime,precip,weathertype,snowdepth,humidity,wgust,conditions,windchill,Zipcode,Country
3.4,13.6,16.0,9.9,2021-12-14T00:00:00-05:00,,9.1,-4.0,1639440000000,0.0,,0.0,77.16,,Clear,8.4,4209,Germany
2.8,4.9,12.3,9.9,2021-12-14T00:00:00+01:00,,,0.4,1639440000000,0.26,,,93.63,,Rain,-1.9,85757,Germany
6.7,7.9,18.9,18.0,2021-12-14T00:00:00+01:00,,,5.7,1639440000000,0.19,,,92.24,,Rain,2.6,52062,Germany
2.6,12.8,16.0,13.2,2021-12-14T00:00:00-05:00,,6.6,-3.0,1639440000000,0.0,,0.0,62.09,,Clear,-5.1,1069,Germany
1.8,2.7,10.7,13.6,2021-12-14T00:00:00+01:00,,,0.8,1639440000000,0.0,,,98.23,,Clear,-1.9,88212,Germany
7.8,8.7,16.9,11.9,2021-12-14T00:00:00+01:00,,,6.9,1639440000000,0.09,,,90.46,,Rain,4.6,47051,Germany
7.6,8.3,21.6,16.7,2021-12-14T00:00:00+01:00,,,7.1,1639440000000,0.38,,,87.88,,Rain,4.7,31228,Germany
8.0,8.6,31.5,14.3,2021-12-14T00:00:00+01:00,,,7.2,1639440000000,0.03,,,86.6,,Rain,5.6,51103,Germany
7.4,8.0,16.2,11.5,2021-12-14T00:00:00+01:00,,,7.0,1639440000000,0.55,,,90.25,,Rain,5.3,32457,Germany
6.1,7.1,8.0,11.5,2021-12-14T00:00:00+01:00,,,5.5,1639440000000,0.14,,,94.81,,Rain,3.5,69469,Germany
8.3,8.9,13.5,18.4,2021-12-14T00:00:00+01:00,,,7.6,1639440000000,0.64,,,93.37,,Rain,4.7,26121,Germany
6.7,8.0,8.9,20.0,2021-12-14T00:00:00+01:00,,,4.1,1639440000000,0.41,,,95.2,,Rain,1.5,18437,Germany
7.0,7.6,12.8,13.2,2021-12-14T00:00:00+01:00,,,6.5,1639440000000,0.43,,,94.48,,Rain,4.0,13357,Germany
8.2,8.6,10.5,17.8,2021-12-14T00:00:00+01:00,,,7.8,1639440000000,0.37,,,92.59,,Rain,5.0,20095,Germany
8.1,8.5,10.1,16.5,2021-12-14T00:00:00+01:00,,,7.6,1639440000000,0.73,,,94.02,,Rain,4.9,22850,Germany
7.6,8.3,17.6,12.4,2021-12-14T00:00:00+01:00,,,6.8,1639440000000,0.53,,,90.34,,Rain,4.5,40721,Germany
6.8,7.8,12.8,15.8,2021-12-14T00:00:00+01:00,,,6.2,1639440000000,0.9,,,96.71,,Rain,3.2,14473,Germany
2.6,3.5,4.1,9.1,2021-12-14T00:00:00+01:00,,,1.7,1639440000000,0.37,,,97.26,,Rain,-0.1,94315,Germany
1.6,4.2,5.2,10.9,2021-12-14T00:00:00+01:00,,,-0.1,1639440000000,0.0,,,97.96,,Clear,-3.7,89077,Germany
3.9,7.3,8.4,10.1,2021-12-14T00:00:00+01:00,,,1.0,1639440000000,0.0,,,90.35,,Clear,-0.9,72762,Germany
4.1,4.8,5.6,10.8,2021-12-14T00:00:00+01:00,,,3.1,1639440000000,0.45,,,96.9,,Rain,0.3,90403,Germany
3.7,6.5,,,2021-12-14T00:00:00+01:00,,,1.1,1639440000000,0.84,,,89.67,,Rain,,83026,Germany
3.1,5.4,13.6,10.3,2021-12-14T00:00:00+01:00,,,0.4,1639440000000,0.22,,,92.3,,Rain,-1.7,80993,Germany
7.9,8.8,18.0,13.0,2021-12-14T00:00:00+01:00,,,7.0,1639440000000,0.02,,,90.96,,Rain,4.6,47798,Germany
7.0,7.6,14.7,10.3,2021-12-14T00:00:00+01:00,,,6.5,1639440000000,1.35,,,90.24,,Rain,4.5,33098,Germany
4.9,5.5,9.1,13.9,2021-12-14T00:00:00+01:00,,6.5,4.0,1639440000000,0.0,,,94.68,,Clear,1.0,76137,Germany
4.9,6.6,3.4,10.7,2021-12-14T00:00:00+01:00,,,4.0,1639440000000,0.01,,,95.7,,Rain,1.3,66740,Germany
2.6,4.0,0.9,8.1,2021-12-14T00:00:00+01:00,,3.3,0.5,1639440000000,0.0,,,94.81,,Clear,-2.1,79115,Germany
6.3,7.3,1.4,9.6,2021-12-14T00:00:00+01:00,,,5.3,1639440000000,0.0,,,92.01,,Clear,3.6,65549,Germany
5.2,5.9,5.9,10.1,2021-12-14T00:00:00+01:00,,,4.7,1639440000000,0.05,,,94.59,,Rain,3.1,74076,Germany
6.8,7.8,12.8,15.7,2021-12-14T00:00:00+01:00,,,6.2,1639440000000,0.86,,,96.42,,Rain,3.3,14480,Germany
22.2,24.7,9.2,19.5,2021-12-14T00:00:00-05:00,,81.4,20.6,1639440000000,6.83,,0.0,89.22,38.9,"Rain, Overcast",,9111,Germany
6.0,7.0,5.7,11.7,2021-12-14T00:00:00+01:00,,,5.4,1639440000000,0.11,,,94.18,,Rain,3.1,69126,Germany
6.9,8.1,18.9,14.9,2021-12-14T00:00:00+01:00,,,5.7,1639440000000,0.02,,,88.57,,Rain,3.3,52349,Germany
2.5,4.0,0.9,8.0,2021-12-14T00:00:00+01:00,,3.3,0.4,1639440000000,0.0,,,95.95,,Clear,-2.3,79098,Germany
6.2,7.2,8.2,12.1,2021-12-14T00:00:00+01:00,,,5.5,1639440000000,0.09,,,94.52,,Rain,3.3,68161,Germany
4.9,5.6,9.2,14.7,2021-12-14T00:00:00+01:00,,6.5,4.0,1639440000000,0.0,,,94.61,,Clear,1.0,76135,Germany
7.5,8.2,15.0,12.5,2021-12-14T00:00:00+01:00,,,6.7,1639440000000,0.43,,,90.97,,Rain,4.7,44149,Germany
4.9,6.0,11.9,13.7,2021-12-14T00:00:00+01:00,,,3.4,1639440000000,0.0,,,93.77,,Clear,0.8,71634,Germany
7.2,7.6,9.9,11.8,2021-12-14T00:00:00+01:00,,,6.0,1639440000000,0.0,,,89.85,,Clear,4.9,60313,Germany
8.0,8.5,9.4,14.3,2021-12-14T00:00:00+01:00,,,7.5,1639440000000,1.04,,,94.16,,Rain,5.0,24558,Germany
7.9,8.6,18.2,16.5,2021-12-14T00:00:00+01:00,,,7.5,1639440000000,0.18,,,88.2,,Rain,4.9,30916,Germany
4.7,5.7,12.2,14.6,2021-12-14T00:00:00+01:00,,,3.1,1639440000000,0.0,,,93.36,,Clear,0.3,70469,Germany
