temp,maxt,visibility,wspd,datetimeStr,heatindex,cloudcover,mint,datetime,precip,weathertype,snowdepth,humidity,wgust,conditions,windchill,Zipcode,Country
0.8,6.7,20.9,11.4,2022-01-14T00:00:00+01:00,,0.8,-2.5,1642118400000,0.0,,,79.96,,Clear,-6.0,71332,Germany
5.2,6.8,8.9,32.9,2022-01-14T00:00:00+01:00,,88.2,3.0,1642118400000,0.21,,,88.77,,"Rain, Overcast",-1.5,12351,Germany
-1.3,0.1,0.3,7.4,2022-01-14T00:00:00+01:00,,0.0,-2.9,1642118400000,0.0,"Mist, Fog",,99.47,,Clear,-5.3,55128,Germany
-0.8,7.4,23.2,7.6,2022-01-14T00:00:00+01:00,,0.9,-4.6,1642118400000,0.0,,,85.45,,Clear,-6.6,73230,Germany
5.2,6.4,14.2,29.4,2022-01-14T00:00:00+01:00,,,3.5,1642118400000,0.17,,,89.84,,Rain,-0.1,13507,Germany
-0.7,6.3,5.7,10.8,2022-01-14T00:00:00+01:00,,2.6,-2.8,1642118400000,0.0,,,93.94,,Clear,-4.1,97080,Germany
5.8,7.6,16.0,26.3,2022-01-14T00:00:00+01:00,,1.9,0.8,1642118400000,0.27,,,92.43,,Rain,2.2,22529,Germany
-1.4,3.1,6.7,13.1,2022-01-14T00:00:00+01:00,,1.8,-4.8,1642118400000,0.0,,,91.42,,Clear,-7.1,84030,Germany
4.6,5.8,11.9,28.3,2022-01-14T00:00:00+01:00,,6.5,3.2,1642118400000,0.18,,,91.96,,Rain,-1.3,38440,Germany
1.5,2.8,1.3,13.6,2022-01-14T00:00:00+01:00,,,0.2,1642118400000,0.0,,,98.67,,Clear,-3.4,45326,Germany
1.6,3.6,10.3,10.1,2022-01-14T00:00:00+01:00,,7.6,-1.6,1642118400000,0.0,,,91.93,,Clear,-4.0,50667,Germany
2.3,4.1,15.1,27.0,2022-01-14T00:00:00+01:00,,1.0,1.1,1642118400000,0.0,,,85.25,,Clear,-4.7,99423,Germany
-0.6,1.6,5.7,10.2,2022-01-14T00:00:00+01:00,,0.6,-1.7,1642118400000,0.0,,,94.66,,Clear,-4.5,64646,Germany
2.0,3.5,1.9,11.0,2022-01-14T00:00:00+01:00,,0.0,0.3,1642118400000,0.0,,,99.04,18.0,Clear,-2.6,47803,Germany
5.6,7.1,14.9,24.8,2022-01-14T00:00:00+01:00,,0.0,1.9,1642118400000,0.11,,,89.97,,Rain,1.1,21339,Germany
0.4,7.6,8.7,14.4,2022-01-14T00:00:00+01:00,,0.2,-2.9,1642118400000,0.0,Mist,,87.22,,Clear,-6.3,67663,Germany
-0.1,2.6,17.1,17.6,2022-01-14T00:00:00+01:00,,1.6,-2.3,1642118400000,0.0,,,93.77,,Clear,-6.8,57076,Germany
0.4,7.8,20.1,8.6,2022-01-14T00:00:00+01:00,,0.6,-4.4,1642118400000,0.0,,,79.72,,Clear,-5.8,80331,Germany
-0.4,6.4,20.1,8.3,2022-01-14T00:00:00+01:00,,0.7,-4.8,1642118400000,0.0,,,82.26,,Clear,-6.3,81477,Germany
1.3,3.0,14.7,13.5,2022-01-14T00:00:00-05:00,,46.3,0.0,1642118400000,0.0,Mist,0.0,86.35,,Partially cloudy,-2.8,4209,Germany
0.0,7.1,19.9,8.7,2022-01-14T00:00:00+01:00,,0.7,-4.5,1642118400000,0.0,,,81.55,,Clear,-5.9,85757,Germany
3.4,6.7,19.7,16.6,2022-01-14T00:00:00+01:00,,18.2,1.7,1642118400000,0.0,"Mist, Fog",,85.05,,Clear,-2.0,52062,Germany
1.7,4.4,15.2,27.9,2022-01-14T00:00:00-05:00,,81.7,-3.8,1642118400000,0.0,Light Rain,1.0,67.23,47.9,Overcast,-9.6,1069,Germany
-2.1,3.0,11.4,7.1,2022-01-14T00:00:00+01:00,,1.2,-5.1,1642118400000,0.0,,,89.83,,Clear,-7.1,88212,Germany
1.8,3.2,1.6,12.1,2022-01-14T00:00:00+01:00,,,0.5,1642118400000,0.0,,,98.87,,Clear,-2.9,47051,Germany
4.0,5.0,6.2,18.8,2022-01-14T00:00:00+01:00,,0.0,2.5,1642118400000,0.39,,,93.02,,Rain,-1.1,31228,Germany
1.5,3.6,10.8,10.4,2022-01-14T00:00:00+01:00,,7.6,-1.7,1642118400000,0.0,,,91.92,,Clear,-4.1,51103,Germany
2.5,3.7,1.8,13.9,2022-01-14T00:00:00+01:00,,1.2,1.2,1642118400000,0.3,,,98.06,,Rain,-1.8,32457,Germany
-1.0,0.9,2.2,9.0,2022-01-14T00:00:00+01:00,,0.9,-2.0,1642118400000,0.0,,,96.52,,Clear,-4.5,69469,Germany
6.2,6.8,11.9,22.4,2022-01-14T00:00:00+01:00,,,5.6,1642118400000,0.25,,,93.19,,Rain,1.7,26121,Germany
5.5,7.6,29.5,44.1,2022-01-14T00:00:00+01:00,,4.8,-0.2,1642118400000,0.0,,,85.21,,Clear,-4.8,18437,Germany
5.2,6.4,14.2,29.4,2022-01-14T00:00:00+01:00,,,3.3,1642118400000,0.22,,,89.95,,Rain,-0.1,13357,Germany
5.9,7.6,15.7,25.9,2022-01-14T00:00:00+01:00,,1.9,1.2,1642118400000,0.21,,,91.89,,Rain,2.3,20095,Germany
5.7,7.7,15.2,25.0,2022-01-14T00:00:00+01:00,,1.9,0.5,1642118400000,0.28,,,92.7,,Rain,2.2,22850,Germany
1.3,3.3,1.8,11.4,2022-01-14T00:00:00+01:00,,,-0.8,1642118400000,0.0,,,95.77,,Clear,-4.0,40721,Germany
5.0,6.3,14.2,32.7,2022-01-14T00:00:00+01:00,,,3.9,1642118400000,0.0,,,91.88,,Clear,-1.7,14473,Germany
-2.5,-0.8,3.1,9.1,2022-01-14T00:00:00+01:00,,2.6,-3.4,1642118400000,0.0,,,93.59,,Clear,-5.8,94315,Germany
-1.3,6.4,31.8,10.5,2022-01-14T00:00:00+01:00,,0.0,-6.0,1642118400000,0.0,,,80.2,,Clear,-5.0,89077,Germany
0.2,8.0,23.9,7.4,2022-01-14T00:00:00+01:00,,1.7,-3.8,1642118400000,0.0,,,78.63,,Clear,-5.4,72762,Germany
-0.9,4.7,10.1,11.8,2022-01-14T00:00:00+01:00,,4.2,-3.8,1642118400000,0.0,,,88.74,,Clear,-7.6,90403,Germany
-0.2,7.3,8.0,10.8,2022-01-14T00:00:00+01:00,,0.0,-4.8,1642118400000,0.0,,,80.08,,Clear,-8.5,83026,Germany
0.4,8.0,20.9,8.5,2022-01-14T00:00:00+01:00,,0.6,-4.4,1642118400000,0.0,,,79.77,,Clear,-5.7,80993,Germany
2.0,3.5,1.9,10.9,2022-01-14T00:00:00+01:00,,0.0,0.3,1642118400000,0.0,,,99.05,18.0,Clear,-2.6,47798,Germany
1.4,2.7,1.6,10.2,2022-01-14T00:00:00+01:00,,1.4,-0.8,1642118400000,0.59,,,98.51,,Rain,-2.7,33098,Germany
-0.6,1.3,1.4,10.5,2022-01-14T00:00:00+01:00,,0.2,-1.7,1642118400000,0.0,,,96.11,,Clear,-4.5,76137,Germany
1.5,8.0,22.9,12.7,2022-01-14T00:00:00+01:00,,4.0,-1.7,1642118400000,0.0,,,86.9,,Clear,-3.9,66740,Germany
-0.5,5.7,11.1,7.7,2022-01-14T00:00:00+01:00,,0.0,-4.6,1642118400000,0.0,Mist,,83.41,14.8,Clear,-6.6,79115,Germany
-0.3,4.3,20.8,8.4,2022-01-14T00:00:00+01:00,,1.3,-2.6,1642118400000,0.0,,,95.47,,Clear,-4.0,65549,Germany
0.0,5.2,9.2,6.0,2022-01-14T00:00:00+01:00,,1.3,-2.9,1642118400000,0.0,,,86.53,,Clear,-1.0,74076,Germany
5.0,6.3,14.2,32.3,2022-01-14T00:00:00+01:00,,,3.9,1642118400000,0.01,,,91.74,,Rain,-1.6,14480,Germany
13.3,20.8,16.0,23.0,2022-01-14T00:00:00-05:00,,2.2,7.1,1642118400000,0.0,,0.0,70.3,33.5,Clear,8.0,9111,Germany
-1.3,0.7,1.1,6.1,2022-01-14T00:00:00+01:00,,1.3,-2.4,1642118400000,0.0,,,97.01,,Clear,-4.6,69126,Germany
2.8,7.0,20.6,12.7,2022-01-14T00:00:00+01:00,,0.0,0.4,1642118400000,0.0,,,80.15,,Clear,-2.9,52349,Germany
-0.6,5.8,11.1,6.8,2022-01-14T00:00:00+01:00,,0.0,-4.8,1642118400000,0.0,Mist,,83.83,14.8,Clear,-6.6,79098,Germany
-1.0,0.2,0.2,8.9,2022-01-14T00:00:00+01:00,,0.7,-2.0,1642118400000,0.0,,,97.02,,Clear,-4.5,68161,Germany
-0.7,0.8,1.2,11.1,2022-01-14T00:00:00+01:00,,0.0,-1.7,1642118400000,0.0,,,98.01,,Clear,-4.6,76135,Germany
1.9,3.1,2.6,12.0,2022-01-14T00:00:00+01:00,,0.0,0.6,1642118400000,0.0,,,98.21,,Clear,-2.4,44149,Germany
0.7,6.8,19.7,11.3,2022-01-14T00:00:00+01:00,,0.1,-2.7,1642118400000,0.0,,,83.47,,Clear,-6.0,71634,Germany
-0.1,0.8,2.6,10.2,2022-01-14T00:00:00+01:00,,0.6,-1.0,1642118400000,0.0,,,96.08,,Clear,-4.4,60313,Germany
5.7,7.8,14.2,22.8,2022-01-14T00:00:00+01:00,,1.7,0.4,1642118400000,0.25,,,92.57,,Rain,0.4,24558,Germany
4.2,5.2,5.2,21.0,2022-01-14T00:00:00+01:00,,0.0,2.8,1642118400000,0.38,,,95.42,,Rain,-1.2,30916,Germany
1.1,6.8,20.5,12.7,2022-01-14T00:00:00+01:00,,0.1,-2.4,1642118400000,0.0,,,79.41,,Clear,-6.1,70469,Germany
-0.3,6.4,19.9,8.8,2022-01-14T00:00:00+01:00,,0.7,-4.5,1642118400000,0.0,,,81.78,,Clear,-6.3,81737,Germany
-4.8,-0.4,13.8,21.9,2022-01-14T00:00:00-05:00,,94.6,-9.7,1642118400000,0.0,"Mist, Light Snow",5.0,78.72,47.9,Overcast,-17.1,1139,Germany
1.7,3.9,12.4,17.8,2022-01-14T00:00:00+01:00,,1.7,-0.4,1642118400000,0.08,,,85.92,,Rain,-4.1,99734,Germany
-1.0,-0.5,1.3,12.2,2022-01-14T00:00:00+01:00,,0.0,-1.7,1642118400000,0.0,,,96.22,,Clear,-5.0,96215,Germany
1.7,3.2,2.0,11.1,2022-01-14T00:00:00+01:00,,,0.0,1642118400000,0.0,,,98.4,,Clear,-3.1,40212,Germany
1.6,3.6,10.1,10.1,2022-01-14T00:00:00+01:00,,7.6,-1.5,1642118400000,0.0,,,91.93,,Clear,-3.9,50670,Germany
1.2,2.9,14.7,13.6,2022-01-14T00:00:00-05:00,,51.4,-0.1,1642118400000,0.0,Mist,0.0,86.54,,Partially cloudy,-2.9,7743,Germany
1.5,3.6,11.6,10.8,2022-01-14T00:00:00+01:00,,7.6,-1.6,1642118400000,0.0,,,90.71,,Clear,-3.9,50858,Germany
-0.6,0.2,1.1,10.8,2022-01-14T00:00:00+01:00,,,-1.6,1642118400000,0.0,,,97.65,,Clear,-5.2,63329,Germany
13.2,20.8,16.0,23.1,2022-01-14T00:00:00-05:00,,1.6,6.9,1642118400000,0.0,,0.0,69.87,33.5,Clear,7.8,7747,Germany
1.2,2.3,2.6,10.6,2022-01-14T00:00:00+01:00,,0.0,0.0,1642118400000,0.0,,,96.21,,Clear,-3.0,58095,Germany
-3.3,4.5,27.0,7.9,2022-01-14T00:00:00+01:00,,0.0,-8.1,1642118400000,0.0,,,83.05,,Clear,-12.1,87435,Germany
1.6,3.1,9.4,13.2,2022-01-14T00:00:00+01:00,,1.9,-0.3,1642118400000,0.04,,,95.59,,Rain,-3.9,37075,Germany
0.5,6.3,7.9,12.2,2022-01-14T00:00:00+01:00,,0.0,-2.3,1642118400000,0.0,Mist,,87.54,,Clear,-5.4,54636,Germany
1.0,6.8,21.1,11.9,2022-01-14T00:00:00+01:00,,0.2,-2.5,1642118400000,0.0,,,79.54,,Clear,-6.2,70173,Germany
-0.8,4.8,10.0,11.7,2022-01-14T00:00:00+01:00,,3.4,-3.7,1642118400000,0.0,Mist,,88.79,,Clear,-7.5,90762,Germany
-0.8,5.7,13.9,8.0,2022-01-14T00:00:00+01:00,,0.6,-4.6,1642118400000,0.0,,,87.16,,Clear,-7.2,86316,Germany
1.4,2.7,1.3,13.8,2022-01-14T00:00:00+01:00,,,0.2,1642118400000,0.0,,,98.92,,Clear,-3.6,45127,Germany
0.7,1.9,15.1,27.0,2022-01-14T00:00:00+01:00,,1.0,-1.0,1642118400000,0.0,,,92.34,,Clear,-6.5,99091,Germany
1.3,3.0,14.7,13.5,2022-01-14T00:00:00-05:00,,46.1,0.0,1642118400000,0.0,Mist,0.0,86.36,,Partially cloudy,-2.8,4109,Germany
5.2,6.3,14.2,29.8,2022-01-14T00:00:00+01:00,,,4.1,1642118400000,0.09,,,90.3,,Rain,-0.6,13597,Germany
5.9,7.6,15.4,25.3,2022-01-14T00:00:00+01:00,,1.9,1.5,1642118400000,0.17,,,91.64,,Rain,2.4,22609,Germany
6.2,8.4,21.3,32.1,2022-01-14T00:00:00+01:00,,1.6,1.5,1642118400000,0.16,,,88.8,,Rain,-1.5,24113,Germany
5.9,7.6,15.7,25.8,2022-01-14T00:00:00+01:00,,1.9,1.4,1642118400000,0.18,,,91.7,,Rain,2.4,22765,Germany
-1.0,0.3,6.6,7.9,2022-01-14T00:00:00+01:00,,1.5,-1.9,1642118400000,0.0,,,96.82,,Clear,-4.1,63584,Germany
1.6,2.9,1.4,13.3,2022-01-14T00:00:00+01:00,,,0.4,1642118400000,0.0,,,98.78,,Clear,-3.1,46047,Germany
3.5,4.5,3.2,15.6,2022-01-14T00:00:00+01:00,,,2.2,1642118400000,0.19,,,97.5,,Rain,-1.7,49191,Germany
1.6,3.6,7.7,10.1,2022-01-14T00:00:00+01:00,,7.6,-1.5,1642118400000,0.0,,,92.29,,Clear,-4.1,50765,Germany
-1.3,-0.2,2.2,7.7,2022-01-14T00:00:00+01:00,,2.6,-2.2,1642118400000,0.0,,,97.51,,Clear,-5.1,97421,Germany
-1.2,3.9,9.8,6.6,2022-01-14T00:00:00+01:00,,0.5,-4.3,1642118400000,0.01,,,85.65,11.2,Rain,-6.7,78467,Germany
0.1,0.9,4.9,13.5,2022-01-14T00:00:00+01:00,,0.6,-0.8,1642118400000,0.0,,,92.89,,Clear,-4.7,60439,Germany
6.4,7.0,8.3,23.3,2022-01-14T00:00:00+01:00,,91.8,5.5,1642118400000,0.47,"Mist, Light Drizzle",,89.59,,"Rain, Overcast",1.9,28237,Germany
6.0,7.6,15.4,25.4,2022-01-14T00:00:00+01:00,,1.9,1.8,1642118400000,0.13,,,91.07,,Rain,2.5,21079,Germany
5.2,6.7,13.5,25.2,2022-01-14T00:00:00+01:00,,,4.1,1642118400000,0.01,,,89.64,,Rain,-0.1,14776,Germany
6.4,7.0,8.2,23.1,2022-01-14T00:00:00+01:00,,91.6,5.4,1642118400000,0.45,"Mist, Light Drizzle",,89.11,,"Rain, Overcast",2.0,28195,Germany
2.6,3.7,2.3,14.0,2022-01-14T00:00:00+01:00,,0.0,1.5,1642118400000,0.08,,,98.29,,Rain,-2.2,48143,Germany
6.0,7.4,14.4,32.1,2022-01-14T00:00:00+01:00,,1.4,2.6,1642118400000,0.2,,,92.18,,Rain,-0.4,27568,Germany
1.5,8.0,21.2,10.9,2022-01-14T00:00:00+01:00,,5.5,-2.6,1642118400000,0.0,,,87.09,,Clear,-4.1,66121,Germany
2.1,3.5,2.2,12.9,2022-01-14T00:00:00+01:00,,0.0,0.7,1642118400000,0.0,,,98.79,,Clear,-2.9,44579,Germany
2.5,3.6,2.4,14.0,2022-01-14T00:00:00+01:00,,0.0,1.3,1642118400000,0.05,,,98.41,,Rain,-2.2,48153,Germany
-0.1,7.5,23.7,8.3,2022-01-14T00:00:00+01:00,,1.0,-3.9,1642118400000,0.0,,,81.52,,Clear,-5.6,72622,Germany
1.7,3.1,1.2,14.0,2022-01-14T00:00:00+01:00,,,0.4,1642118400000,0.0,,,97.88,,Clear,-3.1,44809,Germany
5.8,7.9,18.1,27.4,2022-01-14T00:00:00+01:00,,2.9,1.3,1642118400000,0.4,,,88.57,,Rain,-1.6,24837,Germany
3.3,4.4,2.0,13.7,2022-01-14T00:00:00+01:00,,53.2,2.2,1642118400000,0.12,"Mist, Fog",,98.49,21.6,"Rain, Partially cloudy",-1.3,48431,Germany
0.3,6.6,18.5,14.3,2022-01-14T00:00:00+01:00,,0.0,-3.6,1642118400000,0.0,,,80.88,,Clear,-7.5,83301,Germany
1.3,2.9,1.3,13.4,2022-01-14T00:00:00+01:00,,,-0.1,1642118400000,0.0,,,97.78,,Clear,-3.6,42551,Germany
-0.2,6.8,20.1,8.4,2022-01-14T00:00:00+01:00,,0.7,-4.7,1642118400000,0.0,,,82.44,,Clear,-6.1,81249,Germany
5.2,7.0,8.4,33.5,2022-01-14T00:00:00+01:00,,89.0,3.0,1642118400000,0.27,"Mist, Light Drizzle",,88.53,,"Rain, Overcast",-1.5,12529,Germany
6.6,8.7,17.3,19.4,2022-01-14T00:00:00+01:00,,0.1,1.7,1642118400000,0.22,,,90.8,,Rain,2.6,25524,Germany
-0.1,1.8,1.5,12.9,2022-01-14T00:00:00+01:00,,0.0,-2.4,1642118400000,0.0,,,96.01,,Clear,-3.7,34225,Germany
2.3,3.6,1.7,13.4,2022-01-14T00:00:00+01:00,,6.5,1.0,1642118400000,0.15,,,99.06,,Rain,-2.2,33602,Germany
3.2,6.4,17.9,16.2,2022-01-14T00:00:00+01:00,,34.0,1.5,1642118400000,0.0,"Mist, Fog",,86.29,18.0,Partially cloudy,-2.6,52134,Germany
4.4,5.5,,,2022-01-14T00:00:00+01:00,,,3.2,1642118400000,0.17,,,91.34,,Rain,,38100,Germany
1.3,2.6,1.2,13.9,2022-01-14T00:00:00+01:00,,,0.2,1642118400000,0.0,,,99.13,,Clear,-3.7,45472,Germany
5.8,7.7,15.0,24.6,2022-01-14T00:00:00+01:00,,1.9,0.8,1642118400000,0.23,,,92.39,,Rain,2.3,25469,Germany
4.1,5.1,4.9,21.1,2022-01-14T00:00:00+01:00,,0.0,2.5,1642118400000,0.38,,,95.67,,Rain,-1.5,30159,Germany
6.1,8.2,19.5,23.6,2022-01-14T00:00:00+01:00,,1.6,1.5,1642118400000,0.04,,,89.34,,Rain,-0.4,24534,Germany
5.0,6.2,14.0,29.8,2022-01-14T00:00:00+01:00,,0.0,2.6,1642118400000,0.3,,,90.03,,Rain,-0.2,12555,Germany
-0.9,4.8,10.2,11.3,2022-01-14T00:00:00+01:00,,3.4,-3.8,1642118400000,0.0,Mist,,88.89,,Clear,-7.5,90431,Germany
-1.7,4.4,12.8,9.4,2022-01-14T00:00:00+01:00,,11.4,-5.0,1642118400000,0.0,"Mist, Light Freezing Drizzle/Freezing Rain",,87.26,,Clear,-5.0,92318,Germany
5.8,8.1,21.9,24.0,2022-01-14T00:00:00+01:00,,1.8,1.9,1642118400000,0.02,,,89.0,,Rain,-0.7,23554,Germany
1.7,3.1,1.9,11.1,2022-01-14T00:00:00+01:00,,,0.2,1642118400000,0.0,,,98.88,,Clear,-3.0,47269,Germany
4.7,6.1,9.5,18.5,2022-01-14T00:00:00+01:00,,8.7,2.4,1642118400000,0.0,,,90.37,,Clear,0.2,39104,Germany
4.7,6.1,9.4,18.4,2022-01-14T00:00:00+01:00,,6.5,2.4,1642118400000,0.0,,,90.44,,Clear,0.2,39118,Germany
-1.1,-0.4,0.8,11.3,2022-01-14T00:00:00+01:00,,0.0,-1.5,1642118400000,0.0,,,98.33,,Clear,-5.4,96450,Germany
0.8,6.5,18.4,14.3,2022-01-14T00:00:00+01:00,,0.0,-2.5,1642118400000,0.0,,,79.15,,Clear,-6.3,83278,Germany
1.4,3.2,14.7,13.4,2022-01-14T00:00:00-05:00,,43.3,0.0,1642118400000,0.0,Mist,0.0,86.18,,Partially cloudy,-2.7,1067,Germany
1.2,2.9,14.7,13.6,2022-01-14T00:00:00-05:00,,51.8,-0.1,1642118400000,0.0,Mist,0.0,86.55,,Partially cloudy,-3.0,8056,Germany
-0.1,6.6,19.6,8.9,2022-01-14T00:00:00+01:00,,0.8,-4.4,1642118400000,0.0,,,81.38,,Clear,-6.2,81829,Germany
-0.7,1.6,1.3,8.8,2022-01-14T00:00:00+01:00,,0.0,-2.0,1642118400000,0.0,,,94.12,,Clear,-4.9,76532,Germany
-0.4,2.0,14.7,8.8,2022-01-14T00:00:00+01:00,,1.1,-1.7,1642118400000,0.0,,,94.16,,Clear,-3.6,63739,Germany
-1.6,1.0,0.7,8.2,2022-01-14T00:00:00+01:00,,4.2,-3.4,1642118400000,0.0,"Mist, Fog",,92.57,14.8,Clear,-5.9,77656,Germany
-0.2,7.3,16.8,9.4,2022-01-14T00:00:00+01:00,,1.4,-3.6,1642118400000,0.0,,,82.07,,Clear,-5.3,73525,Germany
-1.4,4.4,12.2,10.1,2022-01-14T00:00:00+01:00,,3.7,-4.4,1642118400000,0.0,,,89.48,,Clear,-7.8,90473,Germany
0.6,7.6,22.9,7.9,2022-01-14T00:00:00+01:00,,0.8,-3.1,1642118400000,0.0,,,82.64,,Clear,-5.4,71034,Germany
2.7,4.0,7.9,16.6,2022-01-14T00:00:00+01:00,,0.0,-0.2,1642118400000,0.49,,,94.18,,Rain,-2.3,31134,Germany
5.8,7.6,15.8,26.0,2022-01-14T00:00:00+01:00,,1.9,0.9,1642118400000,0.24,,,92.26,,Rain,2.2,22047,Germany
6.5,7.6,19.1,20.4,2022-01-14T00:00:00+01:00,,19.2,5.8,1642118400000,0.4,Mist,,93.75,36.0,Rain,2.7,26721,Germany
0.6,1.9,3.2,10.9,2022-01-14T00:00:00+01:00,,0.0,-1.1,1642118400000,0.0,,,97.04,,Clear,-4.0,58636,Germany
-0.9,5.7,14.8,10.2,2022-01-14T00:00:00+01:00,,2.3,-4.3,1642118400000,0.0,Mist,,87.5,,Clear,-6.8,91126,Germany
1.7,3.3,1.9,11.0,2022-01-14T00:00:00+01:00,,,0.0,1642118400000,0.0,,,98.08,,Clear,-3.1,41464,Germany
3.3,4.3,2.9,14.9,2022-01-14T00:00:00+01:00,,,2.0,1642118400000,0.18,,,97.66,,Rain,-1.8,49074,Germany
13.3,20.8,16.0,23.0,2022-01-14T00:00:00-05:00,,2.3,7.1,1642118400000,0.0,,0.0,70.37,33.5,Clear,8.0,9130,Germany
4.8,6.1,9.7,18.8,2022-01-14T00:00:00+01:00,,8.7,2.6,1642118400000,0.01,,,90.25,,Rain,0.2,39128,Germany
5.8,8.1,21.9,24.1,2022-01-14T00:00:00+01:00,,1.8,1.9,1642118400000,0.02,,,89.25,,Rain,-0.7,23556,Germany
0.3,5.3,17.1,12.4,2022-01-14T00:00:00+01:00,,1.6,-2.5,1642118400000,0.0,,,90.92,,Clear,-6.0,56068,Germany
5.2,6.3,14.2,29.8,2022-01-14T00:00:00+01:00,,,4.2,1642118400000,0.08,,,90.29,,Rain,-0.6,13581,Germany
-0.4,0.6,1.6,9.3,2022-01-14T00:00:00+01:00,,,-1.3,1642118400000,0.0,,,96.62,,Clear,-4.3,63263,Germany
5.0,8.0,0.2,17.9,2022-01-14T00:00:00+01:00,,0.8,2.1,1642118400000,0.0,,,63.7,,Clear,-2.1,67433,Germany
1.7,3.2,3.9,15.1,2022-01-14T00:00:00+01:00,,0.0,-0.2,1642118400000,0.0,,,96.75,,Clear,-4.0,59065,Germany
-1.4,4.3,9.8,9.4,2022-01-14T00:00:00+01:00,,0.1,-5.3,1642118400000,0.0,,,82.06,,Clear,-8.1,78224,Germany
-0.8,-0.1,0.8,9.2,2022-01-14T00:00:00+01:00,,0.0,-1.8,1642118400000,0.0,"Mist, Fog",,98.47,,Clear,-5.0,64331,Germany
0.8,3.8,11.6,10.8,2022-01-14T00:00:00+01:00,,7.6,-2.7,1642118400000,0.0,,,91.57,,Clear,-5.8,51143,Germany
